Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS26, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-07-03 07:10:00,0.71,0.22,0.15,0.66,0.81,7.75,245.2,63,14.95
2022-07-03 07:15:00,0.6,0.3,0.16,0.64,0.79,8.04,235.9,63,15.22
2022-07-03 07:20:00,1.13,0.32,0.16,0.72,0.88,9.69,229.8,63,15.19
2022-07-03 07:25:00,0.73,0.3,0.14,0.67,0.81,7.77,253.3,62,15.49
2022-07-03 07:30:00,0.67,0.54,0.18,0.72,0.9,5.54,253.5,61,16.12
2022-07-03 07:35:00,1.12,0.33,0.48,1.13,1.61,3.29,300.8,59,16.71
2022-07-03 07:40:00,3.11,0.69,1.44,2.48,3.92,4.32,246.4,57,17.12
2022-07-03 07:45:00,1.38,0.22,0.65,1.51,2.16,7.14,248.4,56,16.97
2022-07-03 07:50:00,1.28,0.25,0.62,1.42,2.03,6.73,254.3,55,17.29
2022-07-03 07:55:00,3.58,0.44,1.42,2.47,3.89,6.36,260.5,55,17.42
2022-07-03 08:00:00,2.65,0.64,1.93,2.94,4.87,4.49,267.9,54,17.78
2022-07-03 08:05:00,1.75,0.52,0.93,1.86,2.79,5.37,249.3,54,18.24
2022-07-03 08:10:00,1.33,0.32,0.44,1.21,1.65,6.52,219.4,54,17.52
2022-07-03 08:15:00,1.32,0.29,0.88,1.76,2.64,4.67,239.5,55,17.54
2022-07-03 08:20:00,3.21,0.37,1.96,3.23,5.19,3.49,249.3,54,17.89
2022-07-03 08:25:00,3.11,0.4,1.12,2.24,3.36,5.31,272.8,53,18.43
2022-07-03 08:30:00,2.65,0.15,0.92,2.03,2.95,4.57,210.8,51,18.48
2022-07-03 08:35:00,3.17,0.45,1.3,2.61,3.91,6.75,209.9,52,18.29
2022-07-03 08:40:00,7.37,0.61,2.31,4.12,6.43,3.43,310.3,51,18.91
2022-07-03 08:45:00,4.18,0.49,0.91,2.1,3.01,5.71,304.1,49,19.52
2022-07-03 08:50:00,1.96,0.43,0.25,0.84,1.09,5.63,286.1,48,19.9
2022-07-03 08:55:00,5.89,0.36,1.26,2.84,4.1,5.83,115,47,20.07
2022-07-03 09:00:00,1.97,0.33,0.64,1.63,2.27,7.57,148.4,49,19.4
2022-07-03 09:05:00,1.67,0.06,0.3,1.23,1.53,5.03,137.6,49,19.28
2022-07-03 09:10:00,1.86,0.44,0.42,1.41,1.84,6.18,113,49,19.62
2022-07-03 09:15:00,2.43,0.24,1,2.51,3.51,4.76,144.7,47,19.73
2022-07-03 09:20:00,4.94,0.43,1.08,2.95,4.03,3.7,235.5,45,20.25
2022-07-03 09:25:00,5.95,0.27,0.96,2.99,3.96,5.95,243.6,41,20.77
2022-07-03 09:30:00,4.44,0.24,1.24,4.01,5.25,3.78,247.3,43,20.31
2022-07-03 09:35:00,3.88,0.31,0.74,2.66,3.4,8.11,318.6,43,20.56
2022-07-03 09:40:00,3.8,0.4,0.87,1.94,2.81,11.57,310.8,43,20.67
2022-07-03 09:45:00,2.95,0.25,0.31,1.32,1.62,12.27,17.14,45,20.14
2022-07-03 09:50:00,1.89,0.48,0.17,0.86,1.03,10.35,10.61,46,19.78
2022-07-03 09:55:00,12.42,0.58,3,5.07,8.07,3.41,3.49,44,20.25
2022-07-03 10:00:00,2.87,0.25,0.36,1.46,1.82,11.3,302.3,42,20.36
2022-07-03 10:05:00,1.71,0.41,0.24,1,1.24,11.01,316.4,42,20.08
2022-07-03 10:10:00,2.34,0.35,0.52,1.53,2.04,12.09,311.2,41,20.66
2022-07-03 10:15:00,2.22,0.31,0.29,1.16,1.45,12.38,313,41,21.05
2022-07-03 10:20:00,1.93,0.31,0.45,1.35,1.8,15.99,317.1,41,20.91
2022-07-03 10:25:00,0.67,0.21,0.3,0.84,1.14,10.15,354,41,20.89
2022-07-03 10:30:00,0.82,0.54,0.87,1.67,2.53,11.43,349.5,42,21.1
2022-07-03 10:35:00,0.77,0.47,0.11,0.73,0.84,14.52,349.8,40,20.77
2022-07-03 10:40:00,0.62,0.37,0.25,0.88,1.14,12.56,352.8,41,21.02
2022-07-03 10:45:00,2.53,0.49,0.83,1.16,1.99,12.17,325,40,21.14
2022-07-03 10:50:00,15.87,0.54,5.15,6.35,11.5,10.44,313.3,40,21.33
2022-07-03 10:55:00,10.96,0.36,3.83,5.8,9.63,13.63,323.6,40,21.49
2022-07-03 11:00:00,3.42,0.49,0.68,2.34,3.02,15.66,279.2,39,21.64
2022-07-03 11:05:00,1.24,0.4,0.13,0.64,0.76,10.08,301.5,39,21.73
2022-07-03 11:10:00,0.94,0.27,0.24,0.76,1,17.45,316.2,40,21.38
2022-07-03 11:15:00,2.32,0.43,0.92,1.91,2.83,9.96,313.4,40,20.86
2022-07-03 11:20:00,10.27,0.35,3.77,3.91,7.68,22.94,295.8,42,21.24
2022-07-03 11:25:00,43.31,0.75,19.27,16.56,35.83,28.28,295.1,46,20.11
2022-07-03 11:30:00,50.12,1.11,16.89,17.05,33.94,23.93,298.2,50,18.78
2022-07-03 11:35:00,34.85,0.98,8.42,11.27,19.68,26.92,308.5,56,17.28
2022-07-03 11:40:00,40.39,0.63,10.89,15.74,26.63,18.39,314.2,57,16.63
2022-07-03 11:45:00,48.97,0.68,14.37,22.15,36.52,7.03,291.4,64,16.26
2022-07-03 11:50:00,15.34,0.57,2.91,11.4,14.32,5.95,275.4,65,16.12
2022-07-03 11:55:00,4.64,0.59,1.48,5.1,6.58,12.11,189.3,66,16.01
2022-07-03 12:00:00,1.08,0.54,0.27,1.44,1.71,12.55,196,69,15.65
2022-07-03 12:05:00,1.11,0.43,0.84,2.66,3.5,6.6,232.4,64,16.53
2022-07-03 12:10:00,1.15,0.22,0.38,1.86,2.25,7.65,40.74,64,16.73
2022-07-03 12:15:00,1.07,0.16,0.32,1.52,1.84,13.9,51.57,62,17.11
2022-07-03 12:20:00,0.59,0.39,0.49,2.18,2.67,10.85,63.95,69,16.6
2022-07-03 12:25:00,0.99,0.39,0.86,3.13,3.99,9.56,92.5,71,16.49
2022-07-03 12:30:00,0.94,0.19,0.68,2.46,3.14,8.59,88.2,72,16.6
2022-07-03 12:35:00,0.79,0.25,2.72,4.83,7.55,6.26,80,73,16.55
2022-07-03 12:40:00,0.74,0.47,0.21,1.51,1.72,6.19,68.57,73,16.48
2022-07-03 12:45:00,0.82,0.32,0.18,1.3,1.48,4.51,69.46,73,16.5
2022-07-03 12:50:00,0.86,0.3,0.3,1.77,2.06,2.63,90,69,16.64
2022-07-03 12:55:00,0.84,0.22,0.31,2.15,2.45,2.61,134.1,66,16.81
2022-07-03 13:00:00,0.61,0.36,0.34,2.54,2.88,4,153.3,68,16.9
2022-07-03 13:05:00,0.77,0.24,0.24,1.69,1.93,4.13,100.2,69,16.85
2022-07-03 13:10:00,0.67,0.33,0.43,1.81,2.23,5.43,84.6,71,16.8
2022-07-03 13:15:00,0.5,0.2,0.1,0.82,0.91,8.68,82.6,71,16.89
2022-07-03 13:20:00,0.37,0.21,1.98,1.72,3.69,7.68,82.1,73,16.86
2022-07-03 13:25:00,0.74,0.23,0.12,0.81,0.94,5.29,91.5,74,16.87
2022-07-03 13:30:00,0.58,0.41,0.09,0.64,0.73,6.28,122.4,75,16.98
2022-07-03 13:35:00,0.71,0.28,0.21,1.01,1.22,7.87,132.6,76,17
2022-07-03 13:40:00,0.47,0.39,0.67,2.25,2.92,6.66,135.8,76,16.98
2022-07-03 13:45:00,0.46,0.31,0.62,2.1,2.73,4.71,152,75,17.22
2022-07-03 13:50:00,0.52,0.38,0.49,1.9,2.39,5.41,171.8,73,17.33
2022-07-03 13:55:00,0.63,0.38,0.43,1.51,1.94,6.96,164.5,71,17.41
2022-07-03 14:00:00,0.59,0.13,0.64,1.88,2.52,6.44,142,67,17.78
2022-07-03 14:05:00,0.74,0.12,0.23,0.89,1.13,6.7,150.4,64,18.08
2022-07-03 14:10:00,0.31,0.3,0.07,0.54,0.61,6.37,144,58,18.47
2022-07-03 14:15:00,0.63,0.38,0.19,0.61,0.8,5.77,150,55,18.92
2022-07-03 14:20:00,0.7,0.41,0.07,0.5,0.57,4.95,131.5,54,19.1
2022-07-03 14:25:00,0.51,-0.05,0.06,0.54,0.59,6.02,151.1,52,19.57
2022-07-03 14:30:00,0.57,0.31,0.04,0.45,0.49,4.91,133.3,51,19.6
2022-07-03 14:35:00,0.74,-0.02,0.07,0.51,0.57,2,103.6,50,19.94
2022-07-03 14:40:00,0.75,0.21,0.08,0.56,0.63,2.92,185,49,20.36
2022-07-03 14:45:00,1.1,0.29,0.14,0.77,0.91,3.99,243,48,20.87
2022-07-03 14:50:00,1.41,0.29,0.35,1.18,1.53,4.65,131.9,46,21.17
2022-07-03 14:55:00,5.77,0.2,1.48,3.59,5.07,4.47,147.6,46,20.93
2022-07-03 15:00:00,6.39,0.27,1.6,3.56,5.16,4.52,121.8,46,21.36
2022-07-03 15:05:00,4.11,0.3,0.95,2.46,3.41,5.08,202,44,21.3
2022-07-03 15:10:00,5.14,0.37,1.12,2.85,3.97,3.67,239.4,42,21.75
2022-07-03 15:15:00,3.42,0.34,0.53,2.13,2.66,4.96,327.8,43,21.26
2022-07-03 15:20:00,3.29,0.22,0.56,2.01,2.57,4.54,58.98,46,21.46
2022-07-03 15:25:00,1.26,0.19,0.22,0.99,1.21,5.99,14.5,46,21.45
2022-07-03 15:30:00,0.89,0.52,0.12,0.68,0.8,5.9,43.86,45,21.68
2022-07-03 15:35:00,1.06,0.12,0.16,0.73,0.89,4.58,83.6,44,21.62
2022-07-03 15:40:00,1.67,0.51,0.25,1.22,1.47,3.54,356.1,43,21.89
2022-07-03 15:45:00,3.36,0.2,0.47,2.11,2.58,6.98,20.61,44,21.54
2022-07-03 15:50:00,1.13,0.14,0.17,0.92,1.09,9.7,7.75,47,21.3
2022-07-03 15:55:00,0.93,0.77,0.17,0.97,1.13,16.76,357.1,47,21.41
2022-07-03 16:00:00,0.64,0.54,0.06,0.53,0.59,20.26,13.36,53,19.78
2022-07-03 16:05:00,0.29,0.26,0.03,0.51,0.54,21.95,19.83,54,19.16
2022-07-03 16:10:00,0.39,0.31,0.98,2.17,3.15,19.54,26.57,54,18.61
2022-07-03 16:15:00,0.32,0.39,0.09,0.66,0.74,16.63,28.92,54,18.57
2022-07-03 16:20:00,0.28,0.04,0.05,0.35,0.4,13.82,30.39,53,18.81
2022-07-03 16:25:00,0.35,0.17,0.04,0.31,0.35,11.87,22.65,55,18.87
2022-07-03 16:30:00,0.39,0.51,0.05,0.29,0.34,10.63,31.47,53,19.06
2022-07-03 16:35:00,0.38,0.36,0.05,0.3,0.35,9.75,49.75,53,19.18
2022-07-03 16:40:00,0.24,0.28,0.28,1.6,1.88,7.85,54.99,54,19.34
2022-07-03 16:45:00,0.33,0.26,0.31,1.6,1.91,8.23,72,53,19.5
2022-07-03 16:50:00,0.56,0.49,0.09,0.66,0.75,7.35,68.16,54,19.5
2022-07-03 16:55:00,0.45,0.29,0.13,1.25,1.38,9.85,64.7,52,19.49
2022-07-03 17:00:00,0.48,0.2,0.17,1.37,1.54,9.29,62.61,53,19.47
2022-07-03 17:05:00,0.3,0.19,0.12,1.11,1.23,8.27,27.98,53,19.58
2022-07-03 17:10:00,0.41,0.91,0.08,0.55,0.63,9.37,352.8,52,19.87
2022-07-03 17:15:00,0.34,0.45,0.07,0.45,0.52,10.51,7.59,50,20.17
2022-07-03 17:20:00,0.38,0.6,0.05,0.32,0.37,12.4,3.92,49,20.03
2022-07-03 17:25:00,0.39,0.65,0.03,0.34,0.37,18.09,14.58,47,19.62
2022-07-03 17:30:00,0.41,0.29,0.03,0.37,0.39,15.45,17.11,52,19.17
2022-07-03 17:35:00,0.32,0.8,0.05,0.51,0.56,15.21,10.87,55,19
2022-07-03 17:40:00,0.53,0.74,0.05,0.41,0.47,23.15,2.73,60,18.57
2022-07-03 17:45:00,0.49,0.66,0.08,0.51,0.59,24.63,2.01,63,17.96
2022-07-03 17:50:00,0.45,0.39,0.07,0.68,0.75,25.66,16.27,66,17.31
2022-07-03 17:55:00,0.61,0.48,0.1,0.82,0.92,22.52,11.48,69,16.71
2022-07-03 18:00:00,0.57,0.43,0.09,0.87,0.96,21.18,23.43,72,16.33
2022-07-03 18:05:00,0.55,0.24,0.09,0.82,0.91,22.69,26.08,74,16.07
2022-07-03 18:10:00,0.37,0.31,0.08,0.82,0.9,20.39,37.2,75,15.92
2022-07-03 18:15:00,0.27,0.62,0.05,0.86,0.91,17.58,36.8,75,16.01
2022-07-03 18:20:00,0.41,0.33,0.05,0.73,0.78,22.24,30.63,74,15.84
2022-07-03 18:25:00,0.08,0.16,0.06,0.81,0.87,15.76,33.61,75,15.78
2022-07-03 18:30:00,0.37,0.22,0.06,0.78,0.84,15.31,35.48,74,15.78
2022-07-03 18:35:00,0.24,0.14,0.05,0.75,0.79,14.45,42.91,74,15.8
2022-07-03 18:40:00,0.63,0.31,0.15,2.23,2.38,14.13,61.2,73,15.83
2022-07-03 18:45:00,1.4,-0.01,0.24,3.83,4.07,14.38,55.05,74,15.84
2022-07-03 18:50:00,0.77,0.33,0.16,2.53,2.68,16.15,64.25,71,15.72
2022-07-03 18:55:00,0.56,0.36,0.07,1.43,1.5,14.11,63.43,70,15.51
2022-07-03 19:00:00,0.67,0.52,0.06,1.19,1.24,12.42,61.4,71,15.4
2022-07-03 19:05:00,0.6,0.11,0.06,0.92,0.97,8.82,75.91,72,15.3
2022-07-03 19:10:00,0.36,0.34,0.05,0.76,0.81,10.32,82,71,15.35
2022-07-03 19:15:00,0.25,0.26,0.03,0.74,0.77,9.83,67.55,71,15.4
2022-07-03 19:20:00,0.26,0.18,0,0.69,0.69,8.25,75.23,71,15.4
2022-07-03 19:25:00,0.2,0.27,0.04,0.75,0.78,8.37,81.9,71,15.3
2022-07-03 19:30:00,0.23,0.44,0,0.63,0.63,10.66,91.6,71,15.3
2022-07-03 19:35:00,0.38,0.17,0.01,0.59,0.6,8,101.8,71,15.28
2022-07-03 19:40:00,0.36,0.13,-0.02,0.55,0.54,7.21,105.3,72,15.21
2022-07-03 19:45:00,0.2,0.24,0.01,0.48,0.49,8.41,108.8,72,15.2
2022-07-03 19:50:00,0.23,0.23,0.01,0.5,0.51,8.28,122.8,72,15.2
2022-07-03 19:55:00,0.38,0.03,-0.02,0.8,0.78,8.09,144,73,15.09
2022-07-03 20:00:00,0.34,0.05,0,0.76,0.76,8.44,147.5,73,14.97
2022-07-03 20:05:00,0.37,0.12,-0.01,0.49,0.48,7.27,141.7,74,14.9
2022-07-03 20:10:00,0.38,0.32,-0.01,0.48,0.47,6.16,147.4,74,14.88
2022-07-03 20:15:00,0.21,0.3,0.02,0.44,0.45,4.64,149.2,75,14.8
2022-07-03 20:20:00,0.33,0.27,0.01,0.46,0.46,4.06,142.7,76,14.8
2022-07-03 20:25:00,0.48,0.26,0,0.46,0.46,4.48,149.6,76,14.72
2022-07-03 20:30:00,0.43,0.36,-0.01,0.51,0.51,4.67,173.7,76,14.7
2022-07-03 20:35:00,0.28,0.61,0.01,0.44,0.45,5.29,195.7,76,14.68
2022-07-03 20:40:00,0.44,0.27,-0.02,0.43,0.41,5.58,202.2,75,14.83
2022-07-03 20:45:00,0.41,0.15,-0.02,0.42,0.4,4.64,191.4,74,14.9
2022-07-03 20:50:00,0.29,0.28,0,0.43,0.43,4.44,194.5,76,14.79
2022-07-03 20:55:00,0.43,0.45,0,0.43,0.43,4.17,196.5,78,14.61
2022-07-03 21:00:00,0.27,0.11,0.02,0.41,0.43,3.19,186.4,78,14.48
2022-07-03 21:05:00,0.42,0.38,-0.02,0.45,0.43,3.42,189.4,80,14.19
2022-07-03 21:10:00,0.39,0.26,0.17,2.56,2.72,4.5,195.9,79,14.1
2022-07-03 21:15:00,0.26,0.33,0.03,1.03,1.06,4.85,214.5,79,14.18
2022-07-03 21:20:00,0.29,0.43,0.96,5.85,6.81,1.16,274,81,13.93
2022-07-03 21:25:00,0.29,0.4,0,1.62,1.62,1.07,324.4,81,13.77
2022-07-03 21:30:00,0.51,1.29,0.01,0.46,0.47,1.45,1.68,82,13.69
2022-07-03 21:35:00,0.4,0.78,0,0.48,0.49,0.15,10.19,83,13.5
2022-07-03 21:40:00,0.39,0.18,0,0.5,0.49,1.9,136.6,83,13.26
2022-07-03 21:45:00,0.23,0.31,-0.02,0.45,0.44,2.17,129.4,84,13.2
2022-07-03 21:50:00,0.43,0.66,0.45,1.37,1.82,2.38,76.72,84,13.21
2022-07-03 21:55:00,0.23,0.46,1.2,3.62,4.82,2.32,114.8,84,13.36
2022-07-03 22:00:00,0.36,0.4,0.64,4.73,5.37,2.01,169.4,85,12.96
2022-07-03 22:05:00,0.44,0.44,0.09,2.29,2.38,2.47,259.7,84,13.11
2022-07-03 22:10:00,0.39,0.62,0.01,2.54,2.56,5.18,358,84,13.46
2022-07-03 22:15:00,0.4,1.44,0,1.65,1.65,8.82,358.3,79,14.09
2022-07-03 22:20:00,0.39,1.28,-0.01,0.67,0.66,6.4,345.9,78,14.05
2022-07-03 22:25:00,0.3,1.39,0,0.88,0.88,10.42,348.3,80,13.96
2022-07-03 22:30:00,0.43,1.57,-0.04,0.88,0.84,5.59,342.5,81,13.73
2022-07-03 22:35:00,0.48,1.43,0.02,0.97,0.98,5.71,335,82,13.6
2022-07-03 22:40:00,0.46,1.52,0.06,1.56,1.62,5.18,356,82,13.7
2022-07-03 22:45:00,0.43,1.48,-0.03,1.02,1,4.5,340.8,81,13.74
2022-07-03 22:50:00,0.58,0.89,0,1.71,1.71,2.22,300.6,82,13.55
2022-07-03 22:55:00,0.65,0.96,0,2.06,2.05,2.9,309.1,85,13.26
2022-07-03 23:00:00,0.64,1.05,0.01,1.87,1.87,3.99,337.5,81,13.55
2022-07-03 23:05:00,0.59,0.96,0,2.21,2.21,3.44,236.4,82,13.15
2022-07-03 23:10:00,0.58,1.01,0,1.7,1.7,3.08,233.3,87,11.98
2022-07-03 23:15:00,0.52,0.95,-0.01,1.71,1.7,3.46,201.8,89,11.64
2022-07-03 23:20:00,0.35,0.74,-0.03,1.69,1.66,4.1,218,89,11.97
2022-07-03 23:25:00,0.44,0.59,0,1.2,1.21,4.11,223.9,89,11.52
2022-07-03 23:30:00,0.51,0.62,-0.02,1.01,0.99,4.42,226.1,90,11.12
2022-07-03 23:35:00,0.44,0.61,0,1.04,1.04,4.5,219.8,92,11.17
2022-07-03 23:40:00,0.31,0.69,0,1.04,1.04,4.93,235,91,11.13
2022-07-03 23:45:00,0.35,0.66,0,0.8,0.8,7.2,201.1,92,10.82
2022-07-03 23:50:00,0.33,0.48,-0.01,0.7,0.69,5.8,187.5,92,11.44
2022-07-03 23:55:00,0.26,0.53,0.02,0.62,0.64,5.53,176.6,90,11.62
2022-07-04 00:00:00,0.43,0.62,-0.03,0.74,0.71,5.49,164.6,90,11.08
2022-07-04 00:05:00,Z/S,0.49,0.01,0.96,0.98,6.5,154.2,91,11.12
2022-07-04 00:10:00,Z/S,0.38,-0.01,0.74,0.74,6.29,156,91,10.94
2022-07-04 00:15:00,Z/S,0.41,0.01,0.77,0.78,6.51,160.7,92,10.84
2022-07-04 00:20:00,Z/S,0.58,-0.02,0.7,0.68,4.56,153.3,92,10.77
2022-07-04 00:25:00,Z/S,0.52,-0.04,0.76,0.72,6.43,181,92,10.66
2022-07-04 00:30:00,Z/S,0.94,-0.01,0.71,0.7,5.54,190.5,93,10.53
2022-07-04 00:35:00,Z/S,0.89,-0.03,0.73,0.7,5.19,201.4,93,10.73
2022-07-04 00:40:00,Z/S,0.96,-0.04,0.67,0.64,5.96,188.3,92,10.61
2022-07-04 00:45:00,Z/S,0.62,-0.02,0.7,0.67,6.66,193.8,92,10.47
2022-07-04 00:50:00,Z/S,1.14,-0.02,0.71,0.69,6.16,206.1,93,10.48
2022-07-04 00:55:00,Z/S,0.71,0,0.7,0.69,3.46,249.8,93,10.3
2022-07-04 01:00:00,Z/S,0.8,-0.01,0.74,0.73,2.64,240.7,94,10.41
2022-07-04 01:05:00,0.32,Z/S,0,0.77,0.77,3.04,235.1,94,10.37
2022-07-04 01:10:00,0.43,Z/S,0.01,0.69,0.7,2.2,262.6,94,10.02
2022-07-04 01:15:00,0.59,Z/S,1.49,1.72,3.21,2.04,283.9,94,9.71
2022-07-04 01:20:00,0.42,Z/S,2.27,4.25,6.53,4.46,218.4,94,9.73
2022-07-04 01:25:00,0.47,Z/S,1.44,4.71,6.16,2.89,235.7,95,9.77
2022-07-04 01:30:00,0.36,Z/S,0.1,3.14,3.24,2.53,178.6,95,9.88
2022-07-04 01:35:00,0.63,Z/S,0.09,4.29,4.37,3.19,202.9,95,9.76
2022-07-04 01:40:00,0.6,Z/S,0.04,1.8,1.84,3.66,235.2,94,9.28
2022-07-04 01:45:00,0.48,Z/S,0.02,1.54,1.56,3.77,226.3,95,9.02
2022-07-04 01:50:00,0.31,Z/S,0.01,1.32,1.33,3.34,192.2,96,9.22
2022-07-04 01:55:00,0.28,Z/S,0,1.29,1.29,2.19,104.1,96,9.42
2022-07-04 02:00:00,0.21,Z/S,0.02,0.89,0.91,2.34,135.4,96,9.26
2022-07-04 02:05:00,0.35,1.1,0.01,0.71,0.72,3.45,123.1,95,8.69
2022-07-04 02:10:00,0.34,1.01,0,0.54,0.53,4.59,103.3,95,8.57
2022-07-04 02:15:00,0.42,1.11,0.01,0.48,0.49,5.77,115.6,95,8.41
2022-07-04 02:20:00,0.48,0.84,-0.02,0.59,0.57,4.65,133,96,8.45
2022-07-04 02:25:00,0.25,1.02,0.01,0.57,0.58,3.81,97.9,96,8.45
2022-07-04 02:30:00,0.34,0.79,0.02,0.52,0.53,4.06,75.43,96,8.21
2022-07-04 02:35:00,0.36,1.03,0.01,0.5,0.51,4.65,107,96,8.24
2022-07-04 02:40:00,0.28,0.95,-0.01,0.48,0.47,4.64,117.4,96,7.83
2022-07-04 02:45:00,0.23,1.17,-0.03,0.47,0.44,5.59,177.1,96,7.64
2022-07-04 02:50:00,0.39,0.7,0.01,0.58,0.6,6.07,207.9,97,8.02
2022-07-04 02:55:00,0.4,0.66,0.01,0.49,0.5,5.5,221.2,96,7.82
2022-07-04 03:00:00,0.33,0.67,0,0.49,0.49,3.14,233.3,97,8
2022-07-04 03:05:00,0.26,0.98,1.9,0.96,2.86,2.92,226.3,97,8.21
2022-07-04 03:10:00,0.2,0.84,13.32,4.44,17.76,3.21,204.2,96,7.74
2022-07-04 03:15:00,0.32,0.68,2.48,1.51,3.99,4.3,189.9,96,7.56
2022-07-04 03:20:00,0.47,0.54,0.84,0.79,1.62,4.89,200.5,96,7.14
2022-07-04 03:25:00,0.23,0.61,0.05,0.56,0.61,4.72,216,97,7.25
2022-07-04 03:30:00,0.55,0.7,0.02,0.53,0.55,4,193.6,97,7.12
2022-07-04 03:35:00,0.35,0.55,0,0.6,0.6,3.69,178,97,7.07
2022-07-04 03:40:00,0.33,0.43,0.02,0.57,0.58,5.6,164.7,97,6.96
2022-07-04 03:45:00,0.39,0.67,0.02,0.59,0.61,4.68,173,97,6.72
2022-07-04 03:50:00,0.43,0.72,17.15,2.29,19.43,4.32,227.4,97,6.8
2022-07-04 03:55:00,0.43,0.67,12.47,3.48,15.94,3.22,290.7,97,7.08
2022-07-04 04:00:00,0.39,0.79,4.33,2.5,6.83,2.2,357.2,97,7.46
2022-07-04 04:05:00,0.44,1.15,Z/S,Z/S,Z/S,2.44,129.6,97,6.89
2022-07-04 04:10:00,0.43,0.89,Z/S,Z/S,Z/S,2.66,182.4,97,6.72
2022-07-04 04:15:00,0.5,0.73,Z/S,Z/S,Z/S,3.06,219.4,98,6.95
2022-07-04 04:20:00,0.36,0.81,Z/S,Z/S,Z/S,3.31,202.5,98,6.81
2022-07-04 04:25:00,0.26,0.78,Z/S,Z/S,Z/S,4.11,205.9,98,6.86
2022-07-04 04:30:00,0.3,0.83,Z/S,Z/S,Z/S,2.89,212.6,98,6.82
2022-07-04 04:35:00,0.24,0.43,Z/S,Z/S,Z/S,4.59,192.7,98,6.66
2022-07-04 04:40:00,0.31,0.6,Z/S,Z/S,Z/S,4.03,191.5,98,6.67
2022-07-04 04:45:00,0.08,0.7,Z/S,Z/S,Z/S,2.92,203.5,98,6.73
2022-07-04 04:50:00,0.35,0.7,Z/S,Z/S,Z/S,2.5,168.4,98,6.76
2022-07-04 04:55:00,0.22,0.89,Z/S,Z/S,Z/S,1.43,176.2,98,6.89
2022-07-04 05:00:00,0.2,0.71,0.79,1.14,1.92,1.64,88,98,7.04
2022-07-04 05:05:00,0.37,0.85,3.39,1.92,5.31,1.81,87.2,98,7.31
2022-07-04 05:10:00,0.24,0.48,0.64,1.24,1.89,1.87,180.9,98,7.55
2022-07-04 05:15:00,0.28,0.87,1.9,1.67,3.57,2.68,198.6,98,7.72
2022-07-04 05:20:00,0.22,1.05,1.45,2.11,3.56,3.36,207.6,99,7.97
2022-07-04 05:25:00,0.25,1.38,1.88,2.83,4.71,2.46,223.2,99,8.31
2022-07-04 05:30:00,0.18,1.95,1.02,2.06,3.08,4.29,357.5,99,8.6
2022-07-04 05:35:00,0.16,0.71,0.08,0.57,0.66,6.39,35.84,99,9.27
2022-07-04 05:40:00,0.24,0.49,0.1,0.57,0.67,6.08,41.8,99,9.48
2022-07-04 05:45:00,0.24,0.16,0.12,0.66,0.78,5.42,34.67,99,9.53
2022-07-04 05:50:00,0.25,0.38,0.08,0.57,0.65,6.61,358.3,99,9.51
2022-07-04 05:55:00,0.27,0.59,0.17,0.74,0.91,7.16,16.77,99,9.49
2022-07-04 06:00:00,0.33,0.44,0.23,0.9,1.13,5.33,6.79,99,9.43
2022-07-04 06:05:00,0.12,0.53,0.31,1.11,1.42,4.3,20.9,99,9.37
2022-07-04 06:10:00,0.41,0.97,0.56,1.63,2.19,3.68,322.8,99,9.7
2022-07-04 06:15:00,0.43,1.41,0.35,1.14,1.49,5.19,359.2,99,9.69
2022-07-04 06:20:00,0.38,1.07,0.39,1.27,1.66,4.62,2.81,99,9.71
2022-07-04 06:25:00,0.26,0.76,0.45,1.21,1.66,6.61,39.15,99,9.67
2022-07-04 06:30:00,0.53,0.53,0.42,1.12,1.54,6.49,15.09,99,9.79
2022-07-04 06:35:00,0.42,0.6,0.6,1.42,2.03,4.39,4.75,99,9.6
2022-07-04 06:40:00,0.34,0.54,0.64,1.39,2.04,7.32,32.75,99,9.54
2022-07-04 06:45:00,0.27,0.49,0.85,1.58,2.43,5.67,28.94,99,9.65
2022-07-04 06:50:00,0.45,0.31,1,1.97,2.98,7.16,32.65,99,9.61
2022-07-04 06:55:00,0.52,0.38,0.5,1.22,1.72,5.85,22.26,99,9.97
2022-07-04 07:00:00,0.41,0.29,0.55,1.26,1.8,7.91,13.92,99,10.07
2022-07-04 07:05:00,0.52,0.63,0.82,1.62,2.44,7.08,354,99,9.96
2022-07-04 07:10:00,0.47,0.66,0.41,1.05,1.46,6.44,358.3,99,9.83
2022-07-04 07:15:00,0.33,0.83,0.38,0.94,1.32,7.77,15.8,99,9.85
2022-07-04 07:20:00,0.32,0.66,0.33,0.8,1.13,5.81,8.29,99,9.99
2022-07-04 07:25:00,0.34,0.79,0.36,0.89,1.24,6.05,338.3,99,10.01
2022-07-04 07:30:00,0.35,0.63,0.45,0.95,1.41,7.35,347.9,99,10.15
2022-07-04 07:35:00,0.16,0.5,0.54,0.97,1.51,5.27,26.59,99,10.31
