Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS19, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-07-18 12:55:00,0.27,1.15,2.05,-0.08,1.14,1.06,26.72,229.9,40,26.74
2022-07-18 13:00:00,0.31,1.11,2.03,-0.09,1.04,0.95,24.5,228.5,40,26.77
2022-07-18 13:05:00,0.16,1.14,2.09,-0.04,0.96,0.92,25.91,220.5,39,26.97
2022-07-18 13:10:00,0.28,1.25,2,-0.12,1.06,0.95,23.25,226.8,38,27.26
2022-07-18 13:15:00,0.46,1.36,2.04,-0.03,0.95,0.92,28.5,215.5,38,27.4
2022-07-18 13:20:00,0.39,1.21,2.02,-0.11,0.98,0.86,26.18,224,39,26.95
2022-07-18 13:25:00,0.65,1.48,2.08,-0.11,1.07,0.96,26.93,215.1,38,26.7
2022-07-18 13:30:00,0.74,1.32,2.07,-0.09,1.07,0.98,23.26,219.2,39,26.63
2022-07-18 13:35:00,0.86,1.33,2.04,-0.1,1.11,1,22.17,223.7,40,26.37
2022-07-18 13:40:00,0.85,1.69,2.06,-0.04,0.85,0.82,24.51,236.3,40,26.47
2022-07-18 13:45:00,1.08,1.39,2.01,-0.03,0.99,0.96,23.25,229.5,39,27.51
2022-07-18 13:50:00,0.98,1.3,2.07,-0.1,1.05,0.95,31.5,230.5,38,26.63
2022-07-18 13:55:00,1.45,1.28,2.06,-0.04,1.23,1.19,24.2,240.7,41,25.81
2022-07-18 14:00:00,1.45,1.42,2.06,-0.03,1.34,1.31,20.42,238.6,41,26
2022-07-18 14:05:00,0.81,1.35,2.05,-0.1,1.08,0.98,22.36,236,40,26.09
2022-07-18 14:10:00,0.64,1.41,2.03,-0.08,0.92,0.84,24.15,237.2,38,26.65
2022-07-18 14:15:00,0.46,1.5,2.07,-0.14,0.89,0.75,23.63,237.1,37,27.04
2022-07-18 14:20:00,0.33,1.35,2.04,-0.13,0.85,0.72,20.79,241.9,35,26.97
2022-07-18 14:25:00,0.27,1.25,2.09,-0.12,0.75,0.63,25.62,239.5,36,27.01
2022-07-18 14:30:00,1.27,1.29,2.04,-0.06,1.09,1.03,27.29,238.2,35,27.56
2022-07-18 14:35:00,2.21,1.25,2.03,-0.01,1.3,1.29,27.58,224.3,34,27.77
2022-07-18 14:40:00,1.54,1.44,2.03,-0.08,1.06,0.98,20.28,232.6,34,27.57
2022-07-18 14:45:00,1.55,1.23,2.03,-0.06,1.15,1.08,20.18,249.8,35,27.67
2022-07-18 14:50:00,1.55,1.43,2.07,-0.05,1.18,1.13,24.36,238.7,33,27.72
2022-07-18 14:55:00,1.2,1.26,2.02,-0.1,0.97,0.86,24.53,245.2,32,27.7
2022-07-18 15:00:00,1.24,1.18,2.08,-0.08,1.02,0.94,23.68,244.4,33,27.59
2022-07-18 15:05:00,2.67,1.35,2.06,0,1.52,1.52,27.02,247.2,33,27.7
2022-07-18 15:10:00,2.51,1.28,2.03,0.01,1.5,1.5,21.55,248.3,33,27.74
2022-07-18 15:15:00,2.7,1.2,2.05,0,1.5,1.5,22.08,234.8,32,27.8
2022-07-18 15:20:00,1.45,1.44,2.01,-0.05,1.07,1.01,22.69,247.2,32,27.85
2022-07-18 15:25:00,1.17,1.26,2.04,-0.08,0.96,0.87,22.48,251.4,33,27.82
2022-07-18 15:30:00,1.66,1.3,2.02,-0.03,1.1,1.07,24,240.2,32,27.85
2022-07-18 15:35:00,1.39,1.34,2.04,-0.03,1.06,1.03,23.17,251.1,32,27.83
2022-07-18 15:40:00,0.97,1.15,2.08,-0.03,0.8,0.76,21.6,240.3,32,27.82
2022-07-18 15:45:00,2.15,1.4,2.05,-0.07,1.3,1.23,21.68,244.7,31,28
2022-07-18 15:50:00,2.46,1.3,2.08,-0.04,1.4,1.35,20.44,257.5,32,27.85
2022-07-18 15:55:00,1.26,1.34,2,-0.11,0.89,0.78,23.56,241.6,31,27.81
2022-07-18 16:00:00,1.68,1.3,2.03,-0.06,1.1,1.04,21.19,227.2,31,28.03
2022-07-18 16:05:00,1.13,1.23,2.02,-0.08,0.95,0.87,23.35,228,31,28.25
2022-07-18 16:10:00,1.16,1.19,2.03,-0.05,1,0.95,25.65,211.6,30,28.07
2022-07-18 16:15:00,1.37,1.26,2.04,-0.07,1.16,1.09,25.35,224.6,31,28.11
2022-07-18 16:20:00,0.89,1.4,2,-0.06,1.19,1.12,24.1,238.2,30,27.91
2022-07-18 16:25:00,0.55,1.24,2.06,-0.12,0.82,0.7,21.07,249.6,31,27.9
2022-07-18 16:30:00,0.97,1.29,2.06,-0.12,0.95,0.84,26.24,243.2,31,27.9
2022-07-18 16:35:00,1.19,1.42,2.02,-0.07,1.13,1.07,22.42,233.3,31,27.89
2022-07-18 16:40:00,1.23,1.2,2.09,-0.12,1.15,1.02,21.78,230.7,30,28.07
2022-07-18 16:45:00,1.25,1.09,2.05,-0.06,1.08,1.03,23.37,239.1,31,27.97
2022-07-18 16:50:00,1.24,1.13,2.08,-0.07,1.24,1.17,20.33,249.5,31,28.03
2022-07-18 16:55:00,1.44,1.08,2.04,-0.08,1.07,0.99,18.94,253.5,30,27.78
2022-07-18 17:00:00,1.71,1.38,2.07,-0.05,1.22,1.16,23.75,242.2,30,27.8
2022-07-18 17:05:00,1.31,1.37,2.07,-0.05,1.32,1.27,20.82,239.3,29,27.95
2022-07-18 17:10:00,1.92,1.33,2.02,-0.02,1.29,1.27,20.54,238.1,29,27.97
2022-07-18 17:15:00,1.42,1.31,2.05,-0.09,1.23,1.14,25.73,240.2,29,27.94
2022-07-18 17:20:00,1.49,1.33,2.02,-0.09,1.17,1.08,21.74,241.4,29,27.31
2022-07-18 17:25:00,1.67,1.47,2,-0.07,1.23,1.16,19.5,254.7,30,27.11
2022-07-18 17:30:00,1.93,1.21,2.01,-0.03,1.19,1.16,17.36,250.4,30,27.3
2022-07-18 17:35:00,2.36,1.27,2.02,-0.06,1.46,1.4,18.39,261.2,30,27.3
2022-07-18 17:40:00,1.94,0.89,2.06,-0.08,1.31,1.23,17.62,249.3,31,27.12
2022-07-18 17:45:00,0.72,1.25,2.01,-0.14,0.76,0.62,22.74,242.7,30,27.23
2022-07-18 17:50:00,1.19,1.49,2.04,-0.1,0.93,0.83,20.19,234.2,30,27.66
2022-07-18 17:55:00,2.2,1.41,2.04,-0.09,1.16,1.07,17.14,244.1,30,27.76
2022-07-18 18:00:00,2.46,1.22,2.03,-0.03,1.29,1.26,19.88,255.8,29,27.72
2022-07-18 18:05:00,2.28,1.13,2.09,-0.1,1.21,1.11,18.68,257,29,27.51
2022-07-18 18:10:00,2.39,1.34,2.04,-0.09,1.39,1.3,17.4,246.1,29,27.48
2022-07-18 18:15:00,2.68,1.27,2.1,-0.07,1.51,1.45,17.63,246.5,29,27.4
2022-07-18 18:20:00,2.24,1.2,2.08,-0.04,1.38,1.34,19.48,242.5,29,27.4
2022-07-18 18:25:00,1.31,1.37,2.09,-0.13,1.05,0.92,16.84,245.1,29,27.38
2022-07-18 18:30:00,0.95,1.54,2.1,-0.06,0.87,0.81,17.68,242.2,30,27.27
2022-07-18 18:35:00,0.59,1.16,2.08,-0.11,0.83,0.71,20.8,253.2,29,27.18
2022-07-18 18:40:00,0.15,1.32,2.08,-0.17,0.66,0.49,19.91,247.7,28,27.04
2022-07-18 18:45:00,0.25,1.21,2.04,-0.17,0.6,0.44,13.2,254.3,28,26.98
2022-07-18 18:50:00,-0.01,1.22,2.06,-0.11,0.68,0.56,13.29,262.3,28,26.88
2022-07-18 18:55:00,0.11,1.39,2.08,-0.12,0.89,0.77,15.45,257.4,27,26.8
2022-07-18 19:00:00,0.24,1.23,2.07,-0.1,0.94,0.85,18.55,251.7,26,26.74
2022-07-18 19:05:00,-0.07,1.23,2.08,-0.09,0.86,0.76,13.67,252.5,27,26.61
2022-07-18 19:10:00,-0.05,1.34,2.08,-0.13,0.98,0.85,12.32,250.4,28,26.37
2022-07-18 19:15:00,0.06,1.16,2.09,-0.11,1.05,0.94,12.54,246.4,28,26.13
2022-07-18 19:20:00,0.13,1.21,2.11,-0.11,1,0.89,10.5,245.9,29,25.91
2022-07-18 19:25:00,0.26,1.13,2.06,-0.12,1.17,1.06,9.58,248.9,30,25.72
2022-07-18 19:30:00,0.24,1.14,2.09,-0.08,1.22,1.14,8.83,249.3,31,25.62
2022-07-18 19:35:00,0.2,1.16,2.08,-0.09,1.22,1.13,10.23,248.7,31,25.58
2022-07-18 19:40:00,0.34,1.18,2.08,-0.13,1.44,1.31,10.38,244.4,31,25.38
2022-07-18 19:45:00,0.47,1.29,2.12,-0.14,1.28,1.14,9.91,243.9,32,25.28
2022-07-18 19:50:00,0.84,1.23,2.08,-0.08,1.03,0.94,9.94,238.8,32,25.24
2022-07-18 19:55:00,1.06,1.49,2.13,-0.12,1.13,1,8.91,235.7,33,25.01
2022-07-18 20:00:00,0.89,1.38,2.13,-0.11,0.98,0.87,8.89,235.8,33,24.84
2022-07-18 20:05:00,0.84,1.21,2.1,-0.16,0.97,0.81,7.86,231.5,34,24.64
2022-07-18 20:10:00,0.8,1.42,2.1,-0.13,0.85,0.72,8.62,229.1,34,24.51
2022-07-18 20:15:00,0.71,1.35,2.07,-0.12,0.94,0.82,9.33,226.9,34,24.45
2022-07-18 20:20:00,0.58,1.27,2.06,-0.09,1.05,0.96,8.66,227.4,34,24.29
2022-07-18 20:25:00,0.37,1.15,2.12,-0.16,1.01,0.86,8.92,222.1,34,24.07
2022-07-18 20:30:00,0.23,1.04,2.11,-0.14,1.07,0.93,10.23,222.5,34,24.07
2022-07-18 20:35:00,0.29,1.14,2.11,-0.18,1.21,1.03,8.93,222.4,35,23.71
2022-07-18 20:40:00,0.17,1.13,2.11,-0.17,1.14,0.96,8.64,219.2,35,23.56
2022-07-18 20:45:00,0.23,0.95,2.08,-0.13,0.78,0.65,8.91,217.7,36,23.41
2022-07-18 20:50:00,0.22,1.2,2.08,-0.14,0.62,0.48,9.26,218,36,23.28
2022-07-18 20:55:00,0.39,1.25,2.07,-0.15,0.62,0.47,9.75,222.9,37,22.97
2022-07-18 21:00:00,0.25,1.23,2.05,-0.17,0.84,0.67,9.77,220.7,37,22.69
2022-07-18 21:05:00,0.18,1.23,2.11,-0.14,0.88,0.74,9.76,220,38,22.59
2022-07-18 21:10:00,0.28,1.41,2.07,-0.15,1.03,0.87,9,219.3,38,22.58
2022-07-18 21:15:00,0.11,1.45,2.06,-0.14,1.05,0.91,8.82,216.9,38,22.53
2022-07-18 21:20:00,0.24,1.35,2.12,-0.18,0.93,0.75,7.97,216.8,39,22.43
2022-07-18 21:25:00,0.44,1.31,2.07,-0.15,0.89,0.74,8.64,218.9,39,22.33
2022-07-18 21:30:00,0.36,1.27,2.07,-0.12,0.88,0.76,8.49,224.5,40,22.19
2022-07-18 21:35:00,0.51,1.18,2.14,-0.17,1.03,0.86,9.49,228.4,40,21.96
2022-07-18 21:40:00,0.87,1.39,2.12,-0.18,1.21,1.03,9.59,229.4,40,21.98
2022-07-18 21:45:00,1.69,1.35,2.12,-0.11,1.47,1.36,9.96,231.5,41,21.93
2022-07-18 21:50:00,2.49,1.57,2.17,-0.11,1.76,1.65,10.85,233.5,41,21.94
2022-07-18 21:55:00,3.05,1.64,2.2,-0.15,2.15,2,10.01,237.5,42,21.77
2022-07-18 22:00:00,3.75,1.7,2.2,-0.16,2.57,2.41,9.88,238.4,43,21.49
2022-07-18 22:05:00,4.27,1.87,2.21,-0.17,2.87,2.7,8.81,233.4,44,21.24
2022-07-18 22:10:00,4.75,2.17,2.23,-0.18,3.26,3.08,8.46,226.2,44,21.18
2022-07-18 22:15:00,4.87,2.04,2.2,-0.14,3.63,3.49,8.37,217.8,44,21.28
2022-07-18 22:20:00,3.22,1.73,2.2,-0.2,3.23,3.04,7.99,211.9,46,21.07
2022-07-18 22:25:00,1.71,1.25,2.19,-0.13,2.29,2.16,8.6,212.9,46,20.82
2022-07-18 22:30:00,1.28,1.01,2.16,-0.15,1.71,1.56,9.71,224.6,45,20.66
2022-07-18 22:35:00,1.29,1.41,2.11,-0.13,1.75,1.62,9.59,228.3,46,20.47
2022-07-18 22:40:00,1.17,1.16,2.15,-0.16,1.85,1.69,9.19,225.4,47,20.3
2022-07-18 22:45:00,0.96,1.36,2.13,-0.16,2.02,1.86,9.22,222,47,20.34
2022-07-18 22:50:00,0.92,1.39,2.12,-0.12,1.63,1.51,8.98,220.1,47,20.29
2022-07-18 22:55:00,0.99,1.25,2.16,-0.15,1.66,1.5,9.67,221.8,48,20.2
2022-07-18 23:00:00,1.23,1.45,2.18,-0.12,2.1,1.97,10.34,224.3,48,20.08
2022-07-18 23:05:00,1.26,1.41,2.16,-0.11,2.5,2.38,9.76,226.2,49,19.95
2022-07-18 23:10:00,1.33,1.51,2.17,-0.12,2.54,2.42,9.76,223.3,49,19.88
2022-07-18 23:15:00,1.13,1.24,2.24,-0.14,2.98,2.84,8.6,221,50,19.86
2022-07-18 23:20:00,1.36,1.24,2.29,-0.15,3,2.85,8.59,223.2,50,19.66
2022-07-18 23:25:00,1.44,1.53,2.25,-0.13,2.86,2.73,8.25,225.5,51,19.44
2022-07-18 23:30:00,1.43,1.45,2.27,-0.12,2.97,2.85,6.9,238.3,52,19.21
2022-07-18 23:35:00,1.47,1.53,2.28,-0.16,3.17,3.01,7.56,252.4,52,19.15
2022-07-18 23:40:00,1.44,1.5,2.26,-0.15,2.78,2.63,6.1,257.6,51,19.18
2022-07-18 23:45:00,1.47,1.53,2.19,-0.11,2.57,2.46,3.46,228.5,53,19.12
2022-07-18 23:50:00,1.45,1.6,2.19,-0.12,2.67,2.56,5.38,235.9,54,18.75
2022-07-18 23:55:00,1.22,1.6,2.21,-0.13,2.59,2.45,5.95,237,54,18.87
2022-07-19 00:00:00,1.39,1.54,2.25,-0.11,2.59,2.48,5.08,231.8,56,18.74
2022-07-19 00:05:00,1.17,1.52,2.22,-0.14,2.55,2.41,5.11,230.9,55,18.43
2022-07-19 00:10:00,1.03,1.55,2.25,-0.1,2.41,2.31,4.65,229.5,59,18.33
2022-07-19 00:15:00,1.02,1.45,2.23,-0.13,2.54,2.42,3.52,212.4,58,18.01
2022-07-19 00:20:00,0.6,1.68,2.29,-0.09,2.59,2.49,4.01,193.6,63,17.8
2022-07-19 00:25:00,0.66,1.46,2.29,-0.17,2.89,2.72,4.74,208.4,63,17.8
2022-07-19 00:30:00,0.81,1.47,2.3,-0.15,2.87,2.73,5.45,202.6,63,17.79
2022-07-19 00:35:00,0.67,1.5,2.31,-0.13,2.96,2.83,5.67,198.2,64,17.69
2022-07-19 00:40:00,0.84,1.41,2.33,-0.13,4.14,4,7.37,193.4,65,17.58
2022-07-19 00:45:00,1.23,1.44,2.37,-0.12,6.2,6.08,8.92,192.9,60,18.05
2022-07-19 00:50:00,1.28,1.58,2.4,0.14,6.26,6.4,7.92,198,59,18.3
2022-07-19 00:55:00,1.13,1.48,2.36,-0.12,4.82,4.71,6.4,215.7,58,17.86
2022-07-19 01:00:00,1.34,1.61,2.33,-0.14,5.76,5.62,5.61,219.4,58,17.52
2022-07-19 01:05:00,1.41,1.33,2.33,Z/S,Z/S,Z/S,5.76,191.8,60,17.55
2022-07-19 01:10:00,0.96,1.5,2.37,Z/S,Z/S,Z/S,7.7,184.1,62,17.44
2022-07-19 01:15:00,0.84,1.35,2.39,Z/S,Z/S,Z/S,5.9,180.6,62,17.73
2022-07-19 01:20:00,0.69,1.52,2.38,Z/S,Z/S,Z/S,3.83,174.3,63,17.58
2022-07-19 01:25:00,0.87,1.62,2.33,Z/S,Z/S,Z/S,4.31,189.8,63,17.4
2022-07-19 01:30:00,1.09,1.51,2.31,Z/S,Z/S,Z/S,5.65,188.5,63,17.33
2022-07-19 01:35:00,1.06,1.74,2.34,Z/S,Z/S,Z/S,6.59,199.4,64,17.07
2022-07-19 01:40:00,1.14,1.68,2.39,Z/S,Z/S,Z/S,6.87,219.6,64,16.73
2022-07-19 01:45:00,1.17,1.8,2.4,Z/S,Z/S,Z/S,7.05,207,63,16.65
2022-07-19 01:50:00,0.86,1.92,2.4,Z/S,Z/S,Z/S,5.41,179,66,16.72
2022-07-19 01:55:00,1.07,1.85,2.39,Z/S,Z/S,Z/S,7.21,183.5,66,16.94
2022-07-19 02:00:00,1.14,1.92,2.41,Z/S,Z/S,Z/S,5.89,182.4,65,17.39
2022-07-19 02:05:00,1.1,1.73,2.41,-0.15,10.21,10.06,6.62,200.2,64,17.35
2022-07-19 02:10:00,1.1,1.69,2.37,-0.1,9.54,9.44,6.82,196.1,66,17.02
2022-07-19 02:15:00,1.31,1.87,2.36,-0.09,8.96,8.88,7.43,201.6,66,17.1
2022-07-19 02:20:00,1.3,2.03,2.37,-0.14,8.87,8.73,6.48,193.6,67,17.12
2022-07-19 02:25:00,1.35,2,2.4,-0.12,9.04,8.93,6.2,189.5,67,17.1
2022-07-19 02:30:00,1.48,2.19,2.38,-0.11,9.94,9.83,6.12,194.1,67,17.09
2022-07-19 02:35:00,1.66,2.25,2.42,-0.09,11.74,11.66,4.44,198.4,67,16.94
2022-07-19 02:40:00,1.89,2.13,2.43,-0.09,11.06,10.96,4.13,206.8,66,16.81
2022-07-19 02:45:00,1.75,2.47,2.41,-0.11,12.48,12.37,4.52,202.8,67,16.62
2022-07-19 02:50:00,1.45,2.35,2.41,0.01,12.25,12.25,6.92,188,70,16.4
2022-07-19 02:55:00,1.38,2.27,2.43,-0.06,10.57,10.51,7.66,187.5,69,16.68
2022-07-19 03:00:00,1.39,2,2.44,-0.08,10.33,10.26,8.14,187.2,68,16.75
2022-07-19 03:05:00,Z/S,2.13,Z/S,-0.1,7.82,7.71,8.31,197.2,68,16.76
2022-07-19 03:10:00,Z/S,2.14,Z/S,-0.09,7.59,7.51,6.94,202.3,69,16.59
2022-07-19 03:15:00,Z/S,2.25,Z/S,-0.11,8.34,8.23,7.57,207,70,16.22
2022-07-19 03:20:00,Z/S,2.15,Z/S,-0.04,10.34,10.3,9.71,207.8,69,16.36
2022-07-19 03:25:00,Z/S,2.16,Z/S,-0.06,10.29,10.23,11.55,211.4,68,16.55
2022-07-19 03:30:00,Z/S,2.14,Z/S,-0.04,10.24,10.2,11.06,211.5,68,16.56
2022-07-19 03:35:00,Z/S,2.15,Z/S,-0.03,10.35,10.31,9.25,213.5,69,16.45
2022-07-19 03:40:00,Z/S,2,Z/S,-0.09,9.78,9.7,8.23,216.3,70,16.19
2022-07-19 03:45:00,Z/S,2.08,Z/S,-0.06,9.5,9.43,8.24,207.7,70,16.18
2022-07-19 03:50:00,Z/S,2.22,Z/S,-0.02,10.12,10.09,8.01,200.8,71,16.4
2022-07-19 03:55:00,Z/S,2.23,Z/S,-0.07,9.73,9.66,8.97,203.6,71,16.5
2022-07-19 04:00:00,Z/S,2.3,Z/S,-0.03,9.24,9.22,9.75,209.4,70,16.5
2022-07-19 04:05:00,2.64,Z/S,2.39,0.02,9.58,9.6,10.13,214.7,71,16.36
2022-07-19 04:10:00,2.99,Z/S,2.41,0.02,9.8,9.82,9.73,210.9,71,16.36
2022-07-19 04:15:00,3.3,Z/S,2.44,0.16,10.31,10.48,10.65,202.3,71,16.53
2022-07-19 04:20:00,3.04,Z/S,2.42,0.2,10.34,10.54,12.41,201.8,70,16.71
2022-07-19 04:25:00,2.66,Z/S,2.39,0.14,9.39,9.53,11.9,203.1,69,16.73
2022-07-19 04:30:00,2.41,Z/S,2.42,0.17,8.76,8.93,12.87,207.7,70,16.79
2022-07-19 04:35:00,2.58,Z/S,2.41,0.25,9.03,9.28,14.64,211,70,16.8
2022-07-19 04:40:00,3.56,Z/S,2.36,0.29,9.73,10.02,14.76,213.2,70,16.92
2022-07-19 04:45:00,5.21,Z/S,2.35,0.41,10.57,10.97,14.36,214.3,70,17.03
2022-07-19 04:50:00,5.48,Z/S,2.31,0.57,11.05,11.62,14.07,215.4,70,17.1
2022-07-19 04:55:00,5.28,Z/S,2.31,0.81,12.36,13.17,15.11,214.7,70,17.12
2022-07-19 05:00:00,4.61,Z/S,2.3,1.19,13.35,14.54,15.4,217.6,71,17.15
2022-07-19 05:05:00,4.41,1.44,2.32,1.42,13.58,14.99,15.49,216.7,71,17.2
2022-07-19 05:10:00,5.43,1.6,2.31,1.56,13.5,15.06,14.62,219.3,70,17.3
2022-07-19 05:15:00,6.14,1.74,2.26,1.53,12.46,13.98,14,218.5,70,17.25
2022-07-19 05:20:00,6.12,1.76,2.23,1.28,11.12,12.4,14.23,219.1,71,17.2
2022-07-19 05:25:00,5.15,1.49,2.18,0.98,9.2,10.18,16.99,217.2,70,17.23
2022-07-19 05:30:00,4.01,1.4,2.16,0.8,7.71,8.51,12.75,218.5,71,17.2
2022-07-19 05:35:00,3.68,1.44,2.15,0.73,6.74,7.47,15.46,215.5,70,17.36
2022-07-19 05:40:00,3.65,1.18,2.15,0.71,6.44,7.15,16.06,217.1,71,17.41
2022-07-19 05:45:00,3.53,1.35,2.16,0.77,6.26,7.04,15.89,218.4,71,17.5
2022-07-19 05:50:00,3.4,1.28,2.16,0.83,6.06,6.89,15.34,220.4,71,17.49
2022-07-19 05:55:00,3.3,1.43,2.19,0.79,5.92,6.71,17.57,218.8,71,17.48
2022-07-19 06:00:00,3.2,1.31,2.16,0.79,5.59,6.38,16.03,219.9,71,17.48
2022-07-19 06:05:00,3.07,1.55,2.14,0.72,5.3,6.02,15.64,225.2,71,17.48
2022-07-19 06:10:00,3,1.66,2.15,0.68,4.94,5.61,17.07,227.4,71,17.47
2022-07-19 06:15:00,2.76,1.7,2.15,0.76,4.69,5.45,14.47,231.8,72,17.52
2022-07-19 06:20:00,2.62,1.6,2.15,0.75,4.63,5.38,15.77,231.1,71,17.63
2022-07-19 06:25:00,2.61,1.56,2.16,0.78,4.48,5.26,16.64,230.6,71,17.76
2022-07-19 06:30:00,2.52,1.73,2.19,0.85,4.25,5.09,16.21,233.8,71,17.88
2022-07-19 06:35:00,2.32,1.64,2.24,0.86,4.08,4.94,18.04,238.4,71,18.04
2022-07-19 06:40:00,2.12,1.55,2.16,0.86,3.94,4.8,16.4,241.3,71,18.13
2022-07-19 06:45:00,2.05,1.69,2.13,0.9,4,4.9,14.94,242.1,71,18.37
2022-07-19 06:50:00,1.78,1.55,2.12,0.7,3.56,4.26,15.83,246.9,70,18.59
2022-07-19 06:55:00,1.58,1.34,2.12,0.56,3.48,4.03,16.39,248.7,70,18.69
2022-07-19 07:00:00,1.38,1.52,2.13,0.45,3.21,3.67,16.44,249.9,70,18.7
2022-07-19 07:05:00,1.29,1.48,2.13,0.34,2.91,3.24,13.66,254,70,18.66
2022-07-19 07:10:00,1.21,1.43,2.09,0.31,2.76,3.07,16.28,252.4,71,18.6
2022-07-19 07:15:00,0.95,1.52,2.11,0.23,2.69,2.92,15.94,251,71,18.53
2022-07-19 07:20:00,0.84,1.44,2.11,0.1,2.89,3,14.95,247.9,72,18.35
2022-07-19 07:25:00,0.89,1.48,2.14,0.08,2.73,2.81,15.98,255,73,18.17
2022-07-19 07:30:00,0.67,1.43,2.14,0.1,2.68,2.78,13.11,261.1,75,17.93
2022-07-19 07:35:00,0.57,1.36,2.11,0.2,2.66,2.86,11.57,272.5,76,17.77
2022-07-19 07:40:00,0.33,1.24,2.2,0.35,4.26,4.61,15.43,265.1,76,17.71
2022-07-19 07:45:00,0.49,1.53,2.34,0.52,6.05,6.57,16.4,264.3,76,17.61
2022-07-19 07:50:00,0.45,1.42,2.36,0.91,7.76,8.67,12.98,276,77,17.52
2022-07-19 07:55:00,0.58,1.41,2.45,1.75,9.08,10.83,11.19,294.6,79,17.33
2022-07-19 08:00:00,0.35,1.47,2.48,2.32,9.82,12.14,12.17,301.2,80,17.14
2022-07-19 08:05:00,0.3,1.5,2.5,2.89,10.68,13.57,13.63,316.9,80,17.04
2022-07-19 08:10:00,0.36,1.61,2.53,3.26,11.09,14.35,12.93,330.9,80,17
2022-07-19 08:15:00,0.25,1.82,2.57,4.42,12.39,16.8,16.09,336.6,80,17
2022-07-19 08:20:00,0.24,1.73,2.52,5.51,12.55,18.06,14.61,333.8,79,17.1
2022-07-19 08:25:00,0.36,1.73,2.53,6.23,11.92,18.14,14.24,328.2,79,17.35
2022-07-19 08:30:00,0.21,1.74,2.5,6.36,11.88,18.25,12.84,322.8,79,17.56
2022-07-19 08:35:00,0.31,1.46,2.35,4.04,9.63,13.67,13.43,333.8,79,17.6
2022-07-19 08:40:00,0.3,1.66,2.23,2.02,7.19,9.21,11.43,340.2,79,17.43
2022-07-19 08:45:00,0.32,1.5,2.22,1.33,6.11,7.44,9.52,328.8,81,17.37
2022-07-19 08:50:00,0.23,1.66,2.14,0.55,4.32,4.88,8.24,312.7,81,17.3
2022-07-19 08:55:00,0.31,1.58,2.1,0.41,3.46,3.88,7.86,284.9,81,17.35
2022-07-19 09:00:00,0.13,1.47,2.14,0.49,3.33,3.82,5.88,281.5,81,17.32
2022-07-19 09:05:00,0.18,1.55,2.09,0.91,3.57,4.48,9.18,268.9,81,17.52
2022-07-19 09:10:00,0.15,1.51,2.16,2.21,4.59,6.8,13.49,246.4,78,18.22
2022-07-19 09:15:00,0.22,1.75,2.2,3.05,6.42,9.46,15.08,245.6,77,18.41
2022-07-19 09:20:00,0.25,1.7,2.22,2.87,6.45,9.32,11.88,248.7,77,18.47
2022-07-19 09:25:00,0.66,1.74,2.24,3.29,7.72,11,13.47,241.6,76,18.6
2022-07-19 09:30:00,0.61,1.85,2.15,3.24,7.18,10.43,10.84,257.2,75,18.66
2022-07-19 09:35:00,0.39,1.58,2.11,1.82,4.95,6.77,12.45,260.1,74,18.73
2022-07-19 09:40:00,0.16,1.49,2.12,1.65,4.2,5.85,10.82,249.9,74,18.95
2022-07-19 09:45:00,0.23,1.64,2.15,1.01,3.14,4.14,12.55,261.4,71,20.1
2022-07-19 09:50:00,0.21,1.51,2.09,0.35,2.14,2.49,13.09,264,70,19.92
2022-07-19 09:55:00,0.15,1.42,2.09,0.27,2.17,2.44,12.75,253.7,71,19.73
2022-07-19 10:00:00,0.17,1.52,2.12,0.28,2.23,2.51,14.04,258.7,71,19.39
2022-07-19 10:05:00,0.19,1.53,2.13,0.39,2.56,2.94,14.17,247.4,72,19.39
2022-07-19 10:10:00,0.06,1.74,2.12,0.54,2.88,3.42,12.52,242.5,72,19.61
2022-07-19 10:15:00,0.15,1.79,2.18,0.55,3.11,3.67,11.58,263.9,72,19.8
2022-07-19 10:20:00,0.12,1.71,2.17,0.53,3.08,3.61,15.4,252.4,72,19.7
2022-07-19 10:25:00,0.18,1.66,2.09,0.35,2.4,2.75,16.7,243.6,70,20.13
2022-07-19 10:30:00,0.03,1.44,2.09,0.18,1.6,1.78,17.17,250.1,71,20.12
2022-07-19 10:35:00,-0.07,1.58,2.05,0.06,1.05,1.1,15.87,256.3,70,20.41
2022-07-19 10:40:00,0.05,1.52,2.01,-0.03,0.82,0.79,17.18,251.5,68,20.9
2022-07-19 10:45:00,0.02,1.38,2.02,-0.1,0.71,0.61,21.49,235.8,67,21.06
2022-07-19 10:50:00,0.03,1.43,2.02,-0.06,0.57,0.51,21.45,239.2,67,20.85
2022-07-19 10:55:00,0.02,1.5,2,-0.06,0.59,0.54,23.76,239.5,65,21.07
2022-07-19 11:00:00,-0.01,1.26,2.05,-0.07,0.75,0.68,25.41,250.2,64,20.84
2022-07-19 11:05:00,-0.1,1.52,2.01,-0.06,0.74,0.68,19.58,251.2,65,20.67
