Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS11, L1, 5Mn
Exported On:,2022/08/24,10:54
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-07-12 14:25:00,9.7,0.65,2.25,2.14,0.106,25.73,52,8.64,1
2022-07-12 14:30:00,8.09,0.52,2.33,2.22,0.11,26.82,50,7.21,312.2
2022-07-12 14:35:00,5.61,0.69,2.25,2.16,0.087,27.83,46,4.69,235.3
2022-07-12 14:40:00,5.34,0.63,2.21,2.12,0.095,27.47,47,6.13,93.8
2022-07-12 14:45:00,4.03,0.31,2.22,2.12,0.098,27.51,47,3.63,123.5
2022-07-12 14:50:00,2.44,0.28,2.16,2.08,0.075,28.22,43,8.67,266.1
2022-07-12 14:55:00,1.1,0.15,2.12,2.06,0.063,28.46,41,8.87,259.7
2022-07-12 15:00:00,0.93,0.06,2.08,2.02,0.058,28.5,41,10.32,278.6
2022-07-12 15:05:00,0.86,0.2,2.06,2.02,0.043,28.62,41,12.21,271.5
2022-07-12 15:10:00,0.91,0.13,2.07,2.02,0.049,28.57,43,12.13,271.1
2022-07-12 15:15:00,1.05,0.1,2.08,2.02,0.055,28.36,43,12.46,300.6
2022-07-12 15:20:00,0.81,0,2.15,2.1,0.054,27.98,45,11.69,316.1
2022-07-12 15:25:00,0.67,0.04,2.09,2.04,0.056,28.22,43,14.74,305.9
2022-07-12 15:30:00,0.93,0,2.08,2.02,0.06,28.18,43,14.47,293.9
2022-07-12 15:35:00,0.85,0,2.08,2.03,0.05,28.39,43,14.02,297.9
2022-07-12 15:40:00,0.87,0.08,2.09,2.03,0.06,28.62,42,12.87,302.1
2022-07-12 15:45:00,0.57,0.06,2.09,2.04,0.056,28.51,43,12.44,299.6
2022-07-12 15:50:00,0.57,0.04,2.08,2.02,0.054,28.49,43,11.57,294.9
2022-07-12 15:55:00,0.65,0.07,2.11,2.05,0.064,28.06,44,11.37,308.7
2022-07-12 16:00:00,0.68,0.14,2.12,2.06,0.056,27.77,45,10.98,309.6
2022-07-12 16:05:00,0.96,0,2.11,2.05,0.057,27.81,46,9.86,304.8
2022-07-12 16:10:00,0.61,0,2.12,2.06,0.064,28,47,7.37,303.2
2022-07-12 16:15:00,0.53,0,2.23,2.17,0.068,27.95,48,10.21,305.8
2022-07-12 16:20:00,0.58,0.15,2.15,2.08,0.065,27.9,47,9.07,308.6
2022-07-12 16:25:00,0.59,0.14,2.14,2.07,0.068,27.92,46,10.25,301.9
2022-07-12 16:30:00,0.55,0.09,2.16,2.09,0.071,27.91,47,9.16,301.6
2022-07-12 16:35:00,0.47,0.07,2.13,2.06,0.072,28.01,46,8.83,301
2022-07-12 16:40:00,0.37,0.18,2.16,2.09,0.065,27.94,47,9.05,307.8
2022-07-12 16:45:00,0.53,0,2.2,2.12,0.08,28.1,48,8.39,321
2022-07-12 16:50:00,0.99,0.02,2.43,2.36,0.073,27.93,49,10.49,322.4
2022-07-12 16:55:00,1.77,0,2.31,2.25,0.057,27.69,48,10.47,333.6
2022-07-12 17:00:00,2.42,0.02,2.26,2.18,0.073,27.38,49,7.14,316.2
2022-07-12 17:05:00,1.2,0.14,2.15,2.08,0.066,27.72,46,7.96,295.5
2022-07-12 17:10:00,1.01,0.07,2.18,2.12,0.063,27.6,49,6.75,325.8
2022-07-12 17:15:00,1.64,0.02,2.22,2.15,0.069,27,50,5.49,4.75
2022-07-12 17:20:00,1.62,0.17,2.18,2.1,0.081,26.64,52,4.01,341.8
2022-07-12 17:25:00,2.08,0,2.19,2.11,0.075,27,50,9.48,308.1
2022-07-12 17:30:00,1.62,0,2.2,2.13,0.074,27.93,46,11.18,305.9
2022-07-12 17:35:00,1.15,0.03,2.12,2.05,0.065,28.5,44,11.81,292.3
2022-07-12 17:40:00,0.54,0.05,2.08,2.02,0.057,28.94,42,11.52,295.5
2022-07-12 17:45:00,0.52,0,2.08,2.03,0.05,29.06,42,10.77,291
2022-07-12 17:50:00,1.39,0.08,2.09,2.03,0.059,29.19,39,11.15,289.9
2022-07-12 17:55:00,1.11,0.01,2.09,2.03,0.053,28.96,41,9.49,278.9
2022-07-12 18:00:00,1.01,0,2.09,2.04,0.057,28.51,42,9.59,302.8
2022-07-12 18:05:00,1.71,0,2.12,2.07,0.058,28.1,43,10.53,311.2
2022-07-12 18:10:00,1.01,0,2.27,2.22,0.057,27.43,46,8.9,319.1
2022-07-12 18:15:00,0.61,0.02,2.26,2.2,0.063,27.36,47,7.77,309.7
2022-07-12 18:20:00,0.64,0.34,2.35,2.28,0.07,27.92,46,8.64,327.4
2022-07-12 18:25:00,1.32,0.24,2.26,2.18,0.074,27.24,49,6.48,344.8
2022-07-12 18:30:00,1.28,0.06,2.18,2.12,0.062,26.66,48,6.27,355.9
2022-07-12 18:35:00,1.08,0,2.18,2.11,0.068,26.51,48,6.22,6.48
2022-07-12 18:40:00,0.66,0.1,2.17,2.11,0.066,26.85,47,6.53,17.83
2022-07-12 18:45:00,0.57,0,2.16,2.09,0.064,26.98,47,6.18,13.42
2022-07-12 18:50:00,0.56,0,2.15,2.08,0.068,26.87,47,6.99,13.17
2022-07-12 18:55:00,0.43,0.07,2.13,2.06,0.062,26.81,47,7.58,15.27
2022-07-12 19:00:00,0.4,0.01,2.14,2.07,0.07,26.33,50,8,13.59
2022-07-12 19:05:00,0.55,0.03,2.12,2.06,0.059,26.17,49,5.8,18.43
2022-07-12 19:10:00,0.56,0.01,2.11,2.05,0.062,26.38,48,6.94,8.46
2022-07-12 19:15:00,0.52,0,2.13,2.06,0.071,26.56,47,6.85,356
2022-07-12 19:20:00,0.61,0,2.11,2.04,0.063,26.86,46,7.33,352.5
2022-07-12 19:25:00,0.35,0,2.11,2.04,0.072,26.89,45,6.78,4.57
2022-07-12 19:30:00,0.28,0,2.1,2.04,0.066,26.4,49,4.33,357
2022-07-12 19:35:00,0.5,0,2.12,2.04,0.074,26.07,52,3.08,342.9
2022-07-12 19:40:00,0.56,0.13,2.16,2.05,0.117,26.08,56,1.22,320.4
2022-07-12 19:45:00,0.62,0.04,2.16,2.04,0.122,27.06,54,2.8,318.7
2022-07-12 19:50:00,0.61,0.02,2.2,2.08,0.12,27.57,51,3.68,319.7
2022-07-12 19:55:00,0.59,0.26,2.7,2.6,0.097,26.65,56,5.26,315.9
2022-07-12 20:00:00,0.69,0.42,3.15,3.04,0.111,25.82,57,5.26,308.8
2022-07-12 20:05:00,0.64,0.23,3.18,3.06,0.121,25.76,61,3.73,293.2
2022-07-12 20:10:00,0.69,0.28,2.8,2.67,0.133,25.8,64,3.84,298.8
2022-07-12 20:15:00,0.51,0.21,2.43,2.32,0.112,24.78,64,3.36,327.5
2022-07-12 20:20:00,0.47,0.16,2.41,2.32,0.092,22.91,69,3.18,334.1
2022-07-12 20:25:00,0.5,0.75,2.61,2.52,0.094,22.51,70,2.77,6.68
2022-07-12 20:30:00,0.48,0.28,2.6,2.49,0.106,22.33,71,1.96,350.8
2022-07-12 20:35:00,0.47,0.23,2.37,2.27,0.097,22.26,70,0.95,315.2
2022-07-12 20:40:00,0.58,0.14,2.27,2.18,0.092,22.24,69,1.8,327.9
2022-07-12 20:45:00,0.59,0.1,2.25,2.15,0.098,21.92,70,1.97,317.5
2022-07-12 20:50:00,0.51,0.08,2.22,2.13,0.089,21.52,73,1.33,4.62
2022-07-12 20:55:00,0.37,0.21,2.27,2.18,0.089,20.41,80,1.98,331.4
2022-07-12 21:00:00,0.35,0.19,2.28,2.18,0.096,20.38,80,1.66,309.5
2022-07-12 21:05:00,0.37,0.08,2.28,2.18,0.099,20.39,80,0.83,340.1
2022-07-12 21:10:00,0.38,0.13,2.26,2.17,0.093,20.11,79,3.3,259.7
2022-07-12 21:15:00,0.79,0.19,2.3,2.21,0.09,20.6,77,4.52,297.2
2022-07-12 21:20:00,0.61,0.11,2.41,2.31,0.101,20.25,81,4.33,64
2022-07-12 21:25:00,0.55,0,2.27,2.18,0.086,19.73,81,1.01,312.9
2022-07-12 21:30:00,0.49,0.21,2.28,2.19,0.086,19.76,81,1.51,286.8
2022-07-12 21:35:00,0.74,0.37,2.32,2.23,0.094,19.93,81,2.17,327.4
2022-07-12 21:40:00,0.49,0.2,2.35,2.26,0.088,19.86,82,3.05,359.8
2022-07-12 21:45:00,0.36,0,2.36,2.27,0.09,19.5,86,4.99,13.95
2022-07-12 21:50:00,0.43,0.32,2.32,2.22,0.097,19.28,86,2.89,272.5
2022-07-12 21:55:00,0.68,0.56,2.33,2.24,0.097,19.22,85,4.13,275.3
2022-07-12 22:00:00,1.85,2.08,2.67,2.57,0.093,19.61,86,5.16,284.7
2022-07-12 22:05:00,1.18,1.53,2.67,2.58,0.092,19.85,84,2.53,351.8
2022-07-12 22:10:00,0.86,1.1,2.52,2.43,0.097,19.44,88,2.75,16.19
2022-07-12 22:15:00,0.63,1.39,2.6,2.5,0.104,19.22,89,2.82,287.4
2022-07-12 22:20:00,1.05,1.8,2.88,2.79,0.097,19.67,86,8.48,267.2
2022-07-12 22:25:00,1.18,0.61,2.99,2.91,0.082,20.32,82,7.47,261
2022-07-12 22:30:00,0.87,0.64,2.99,2.91,0.084,20.24,83,5.39,306.5
2022-07-12 22:35:00,1.03,0.34,2.52,2.41,0.106,21.19,76,17.05,287.9
2022-07-12 22:40:00,9.47,0.72,2.6,2.49,0.111,21.89,63,27.71,301.3
2022-07-12 22:45:00,9.68,0.24,2.24,2.14,0.104,19.79,72,29.79,301.2
2022-07-12 22:50:00,2.3,0.32,2.16,2.07,0.089,18.08,82,30.69,297
2022-07-12 22:55:00,7.01,0.38,2.15,2.05,0.1,17.45,87,18.43,314.9
2022-07-12 23:00:00,4.19,0.4,2.17,2.08,0.083,17.03,90,5.85,250.7
2022-07-12 23:05:00,1.99,0.99,2.13,2.05,0.079,16.68,93,8.7,153.2
2022-07-12 23:10:00,1.95,1.15,2.15,2.05,0.093,16.55,97,12.77,110.6
2022-07-12 23:15:00,2.24,1.83,2.2,2.12,0.086,16.45,97,7.54,206.2
2022-07-12 23:20:00,11.06,21.18,2.19,2.1,0.089,16.92,93,9.36,240
2022-07-12 23:25:00,9.87,9.89,2.19,2.11,0.075,17.65,86,16.47,6.58
2022-07-12 23:30:00,9.58,5.14,2.18,2.1,0.08,17.67,82,12.79,341.7
2022-07-12 23:35:00,7.69,3.03,2.15,2.08,0.072,17.94,79,14.64,274.3
2022-07-12 23:40:00,5.24,1.09,2.11,2.06,0.057,17.81,81,15.33,279.9
2022-07-12 23:45:00,2.52,0.04,2.11,2.05,0.06,17.59,84,21.07,280.1
2022-07-12 23:50:00,1.56,0.14,2.07,2.04,0.032,17.81,80,30.6,272.5
2022-07-12 23:55:00,0.99,0,2.05,2.01,0.04,17.19,82,30.55,285.3
2022-07-13 00:00:00,1,0.12,2.05,2,0.043,16.61,85,24.17,299.8
2022-07-13 00:05:00,1.21,0.04,2.06,2.01,0.046,16.29,87,19.93,314.1
2022-07-13 00:10:00,2.74,0.2,2.07,2.02,0.047,16.16,87,11.64,355.9
2022-07-13 00:15:00,3.68,0.35,2.05,2.02,0.03,16.09,90,20.83,45.62
2022-07-13 00:20:00,1.86,0.25,2.1,2.04,0.057,15.89,90,12.49,320.1
2022-07-13 00:25:00,1.32,0.56,2.11,2.08,0.032,15.67,91,13.84,320.7
2022-07-13 00:30:00,1.11,0.11,2.15,2.1,0.054,15.76,90,11.06,347.1
2022-07-13 00:35:00,0.71,0.67,2.16,2.11,0.051,15.8,90,9.67,336.5
2022-07-13 00:40:00,0.62,0.54,2.15,2.11,0.044,15.7,91,7.33,337.9
2022-07-13 00:45:00,0.39,0.7,2.16,2.12,0.037,15.64,92,12.85,329.2
2022-07-13 00:50:00,0.41,0.13,2.11,2.07,0.034,15.5,92,12.46,319.8
2022-07-13 00:55:00,0.39,0.28,2.1,2.08,0.015,15.29,94,9.15,299.3
2022-07-13 01:00:00,0.32,0.07,2.09,2.07,0.023,15.21,94,10.02,285.2
2022-07-13 01:05:00,0.44,0.09,2.08,2.04,0.043,15.22,94,8.53,272.9
2022-07-13 01:10:00,0.22,0,2.09,2.03,0.056,15.26,93,9.26,295.3
2022-07-13 01:15:00,0.17,0.05,2.05,2.01,0.038,15.3,91,7.53,298.5
2022-07-13 01:20:00,0.33,0.01,2.04,2.01,0.028,15.29,91,5.6,296.4
2022-07-13 01:25:00,0.2,0.06,2.07,2.02,0.051,15.16,91,4.04,331.9
2022-07-13 01:30:00,0.27,0.09,2.09,2.05,0.04,15.2,91,4.12,331.9
2022-07-13 01:35:00,0.24,0,2.11,2.05,0.059,15.1,92,2.66,344.9
2022-07-13 01:40:00,0.2,0.23,2.1,2.06,0.039,15.03,94,3.22,134.4
2022-07-13 01:45:00,0.18,0,2.06,2.03,0.032,14.56,95,4.02,255.2
2022-07-13 01:50:00,0.12,0,2.06,2.02,0.046,14.47,96,4.78,267
2022-07-13 01:55:00,0.17,0.15,2.04,2.02,0.021,14.31,97,5.41,273.6
2022-07-13 02:00:00,0.08,0.06,2.05,2.02,0.024,14.4,97,6.3,274.9
2022-07-13 02:05:00,0.19,0.27,2.06,2.03,0.03,14.64,97,5.75,285.5
2022-07-13 02:10:00,0.17,0,2.05,2.03,0.024,14.58,96,3.55,275.6
2022-07-13 02:15:00,0.24,0,2.07,2.03,0.049,14.35,96,3.39,268.8
2022-07-13 02:20:00,0.16,0,2.05,2.02,0.03,14.25,96,2.32,160
2022-07-13 02:25:00,0.1,0.16,2.06,2.03,0.035,14.08,96,4.66,141.2
2022-07-13 02:30:00,0.18,0.13,2.1,2.07,0.032,13.93,97,3.75,161.7
2022-07-13 02:35:00,0.1,0.69,2.14,2.1,0.04,13.91,98,1.53,209.1
2022-07-13 02:40:00,0.16,0.92,2.14,2.11,0.029,14.05,98,1.38,257.9
2022-07-13 02:45:00,0.12,0.53,2.1,2.07,0.038,13.94,98,3.02,266.7
2022-07-13 02:50:00,0.02,0.41,2.1,2.05,0.051,13.73,98,2.61,269.9
2022-07-13 02:55:00,0.11,0.44,2.08,2.06,0.02,13.74,98,1.29,266.7
2022-07-13 03:00:00,0,0.41,2.07,2.04,0.031,13.91,98,1.5,136.6
2022-07-13 03:05:00,0.15,0.43,2.08,2.05,0.03,13.78,98,3.38,133.9
2022-07-13 03:10:00,0.12,0.01,2.1,2.06,0.042,13.83,98,0.86,207.7
2022-07-13 03:15:00,0.15,0.36,2.08,2.06,0.022,13.99,99,0.8,292.6
2022-07-13 03:20:00,0.13,0.14,2.17,2.13,0.045,14.22,99,3.68,98.1
2022-07-13 03:25:00,0.13,0.52,2.2,2.17,0.025,14.16,99,3.39,74.3
2022-07-13 03:30:00,0.07,0.45,2.26,2.24,0.027,14.1,99,1.49,251.7
2022-07-13 03:35:00,0.03,0.37,2.27,2.22,0.054,14.1,99,2.84,161.9
2022-07-13 03:40:00,0,0.45,2.22,2.2,0.021,14.02,99,2.68,162.1
2022-07-13 03:45:00,0,0.4,2.19,2.15,0.043,13.66,98,3.42,136.3
2022-07-13 03:50:00,0,0.18,2.18,2.15,0.039,13.76,99,3.21,157
2022-07-13 03:55:00,0.03,0.48,2.2,2.16,0.043,13.93,99,2.02,308.8
2022-07-13 04:00:00,0.06,0.38,Z/S,Z/S,Z/S,14.01,99,6.01,43.33
2022-07-13 04:05:00,Z/S,0.22,Z/S,Z/S,Z/S,13.78,99,3.12,339.1
2022-07-13 04:10:00,Z/S,0.49,Z/S,Z/S,Z/S,13.74,99,4.4,242.1
2022-07-13 04:15:00,Z/S,0.46,Z/S,Z/S,Z/S,13.74,99,4.48,225.8
2022-07-13 04:20:00,Z/S,0.82,Z/S,Z/S,Z/S,13.84,99,4.05,179.6
2022-07-13 04:25:00,Z/S,0.7,Z/S,Z/S,Z/S,13.84,99,2.93,94.1
2022-07-13 04:30:00,Z/S,0.96,Z/S,Z/S,Z/S,13.86,99,4.03,308.3
2022-07-13 04:35:00,Z/S,1.57,Z/S,Z/S,Z/S,14.08,99,4.42,134.8
2022-07-13 04:40:00,Z/S,0.7,Z/S,Z/S,Z/S,14.2,99,3,236.3
2022-07-13 04:45:00,Z/S,0.77,Z/S,Z/S,Z/S,14.27,99,0.28,277.9
2022-07-13 04:50:00,Z/S,0.51,Z/S,Z/S,Z/S,14.56,99,0.09,317.2
2022-07-13 04:55:00,Z/S,0.18,Z/S,Z/S,Z/S,14.7,99,2.47,344.1
2022-07-13 05:00:00,Z/S,0.31,Z/S,Z/S,Z/S,14.74,98,5.65,77.38
2022-07-13 05:05:00,0.2,Z/S,2.24,2.2,0.042,14.74,98,3.95,123.7
2022-07-13 05:10:00,0.18,Z/S,2.28,2.25,0.037,14.56,98,5.78,87.7
2022-07-13 05:15:00,0.17,Z/S,2.24,2.19,0.044,14.47,98,3.31,153
2022-07-13 05:20:00,0.26,Z/S,2.23,2.18,0.045,14.31,98,4.81,301.4
2022-07-13 05:25:00,0.14,Z/S,2.23,2.19,0.036,14.36,98,7.47,306.1
2022-07-13 05:30:00,0.17,Z/S,2.36,2.32,0.038,14.65,99,7.67,317.4
2022-07-13 05:35:00,0.19,Z/S,2.5,2.46,0.046,14.78,99,5.53,322.8
2022-07-13 05:40:00,0.07,Z/S,2.44,2.39,0.047,14.75,98,4.43,342.2
2022-07-13 05:45:00,0.25,Z/S,2.37,2.31,0.059,14.7,98,4.07,0.14
2022-07-13 05:50:00,0.14,Z/S,2.29,2.24,0.048,14.8,96,5.17,2.51
2022-07-13 05:55:00,0.19,Z/S,2.21,2.17,0.042,15.05,96,6.69,12.5
2022-07-13 06:00:00,0.19,Z/S,2.16,2.13,0.036,15.06,96,5.26,341.5
2022-07-13 06:05:00,0.25,0.46,2.23,2.18,0.046,15.46,95,6.33,329.7
2022-07-13 06:10:00,0.31,1.03,2.35,2.29,0.06,15.8,92,6.57,338.3
2022-07-13 06:15:00,0.24,1.23,2.46,2.39,0.072,16.08,91,8.36,337.7
2022-07-13 06:20:00,0.64,1.26,2.51,2.44,0.073,16.38,91,9.03,317.7
2022-07-13 06:25:00,2.92,0.66,2.52,2.39,0.128,16.57,85,14.23,305.2
2022-07-13 06:30:00,3.03,0.46,2.44,2.33,0.106,16.68,85,12.67,325.5
2022-07-13 06:35:00,0.81,0,2.39,2.33,0.063,16.57,83,13.42,330.9
2022-07-13 06:40:00,0.45,0.31,2.31,2.26,0.042,16.36,84,13.22,322.1
2022-07-13 06:45:00,0.34,0.05,2.28,2.24,0.045,16.56,82,11.19,325.8
2022-07-13 06:50:00,0.35,0.33,2.32,2.26,0.054,16.43,83,12.11,334.7
2022-07-13 06:55:00,0.3,0.36,2.35,2.3,0.053,16.46,83,8.16,353.6
2022-07-13 07:00:00,0.17,0.57,2.41,2.35,0.058,16.47,83,7.3,345.6
2022-07-13 07:05:00,0.23,0.58,2.46,2.39,0.068,16.8,82,8.11,335.3
2022-07-13 07:10:00,0.29,0.17,2.48,2.41,0.068,17.18,82,8.65,325.2
2022-07-13 07:15:00,0.36,0.35,2.44,2.38,0.065,17.06,81,9.02,0.63
2022-07-13 07:20:00,0.18,0.21,2.27,2.2,0.064,16.84,85,7.1,11.52
2022-07-13 07:25:00,0.33,0.27,2.29,2.25,0.043,17.13,79,8.69,326
2022-07-13 07:30:00,0.29,0.02,2.33,2.28,0.054,18.07,74,12.39,330.8
2022-07-13 07:35:00,0.41,0.09,2.32,2.26,0.058,18.48,74,9.38,332.5
2022-07-13 07:40:00,5.52,0.51,2.24,2.16,0.075,18.9,71,13.06,305.1
2022-07-13 07:45:00,16.9,0.2,2.15,2.1,0.048,18.37,70,13.62,303
2022-07-13 07:50:00,19.69,0.34,2.16,2.11,0.051,18.2,71,11.77,302.6
2022-07-13 07:55:00,22.73,0.14,2.15,2.1,0.052,18.11,70,15.4,299.2
2022-07-13 08:00:00,25.8,0.24,2.12,2.08,0.04,18.13,70,15.4,299.7
2022-07-13 08:05:00,21.79,0.32,2.15,2.08,0.072,18.14,70,12.47,312.8
2022-07-13 08:10:00,10.57,0.15,2.16,2.07,0.082,18.17,69,15.15,314.6
2022-07-13 08:15:00,9.59,0.11,2.12,2.06,0.067,18.1,68,13.28,315.7
2022-07-13 08:20:00,10.27,0.28,2.14,2.07,0.074,18.1,68,14.84,306.7
2022-07-13 08:25:00,16.54,0.21,2.12,2.05,0.068,18.09,66,13.16,304.2
2022-07-13 08:30:00,15.83,0.08,2.13,2.06,0.071,17.94,68,10.95,312
2022-07-13 08:35:00,12.17,0.1,2.14,2.06,0.076,17.86,68,13.34,297.7
2022-07-13 08:40:00,21.36,0.09,2.13,2.06,0.073,17.93,67,13.62,290.8
2022-07-13 08:45:00,19.25,0.08,2.07,2.05,0.025,17.9,68,14.79,281.5
2022-07-13 08:50:00,7.33,0.28,2.06,2.05,0.015,17.81,66,15.48,287.1
2022-07-13 08:55:00,2.19,0,2.06,2.05,0.01,17.81,66,15.87,288.6
2022-07-13 09:00:00,1.57,0,2.07,2.05,0.022,17.89,66,13.17,284.8
2022-07-13 09:05:00,2.62,0.14,2.07,2.04,0.022,17.89,67,11.6,286.9
2022-07-13 09:10:00,2.38,0,2.07,2.05,0.02,17.94,68,11.31,278.5
2022-07-13 09:15:00,3.82,0.04,2.08,2.05,0.031,18.22,67,9.91,277.5
2022-07-13 09:20:00,3.97,0,2.08,2.04,0.038,18.5,66,9.6,274.5
2022-07-13 09:25:00,4.47,0.07,2.06,2.03,0.023,18.74,64,10.5,279.2
2022-07-13 09:30:00,7.82,0.25,2.06,2.04,0.023,18.56,64,7.25,289.9
2022-07-13 09:35:00,8.17,0.18,2.1,2.05,0.045,18.39,65,8.38,297.7
2022-07-13 09:40:00,9.76,0.2,2.11,2.05,0.061,18.4,65,10.64,280.1
2022-07-13 09:45:00,11.2,0.09,2.07,2.05,0.025,18.72,65,10.86,273.5
2022-07-13 09:50:00,11.13,0,2.1,2.05,0.049,19.04,65,10.96,275.7
2022-07-13 09:55:00,16.48,0,2.08,2.04,0.041,19.05,62,11.6,275.7
2022-07-13 10:00:00,6.05,0,2.06,2.05,0.011,19,62,12.15,280.9
2022-07-13 10:05:00,1.52,0,2.09,2.05,0.039,18.95,63,9.87,273.8
2022-07-13 10:10:00,1.26,0.13,2.07,2.04,0.03,19.17,63,9.37,266.4
2022-07-13 10:15:00,1.08,0,2.08,2.04,0.037,19.01,62,11.35,270.9
2022-07-13 10:20:00,0.72,0,2.05,2.03,0.023,18.82,62,10.57,274.5
2022-07-13 10:25:00,0.93,0.11,2.06,2.02,0.033,19.26,62,8.46,268.5
2022-07-13 10:30:00,7,0.03,2.07,2.02,0.048,19.76,61,7.42,272.1
2022-07-13 10:35:00,4.02,0,2.04,2.02,0.023,19.93,61,6.65,269.7
2022-07-13 10:40:00,1.56,0,2.06,2.02,0.036,20.13,59,9.06,252.5
2022-07-13 10:45:00,0.85,0,2.05,2.02,0.028,20.49,59,9.58,271.2
2022-07-13 10:50:00,0.38,0,2.04,2.01,0.025,20.66,59,7.16,282.2
2022-07-13 10:55:00,0.46,0,2.05,2.01,0.038,20.94,56,8.95,247.9
2022-07-13 11:00:00,0.39,0,2.03,2,0.031,20.96,57,8.99,280.3
2022-07-13 11:05:00,0.29,0,2.03,2,0.034,21.16,55,8.27,266.8
2022-07-13 11:10:00,0.45,0,2.01,2,0.015,21.27,55,4.78,288.3
2022-07-13 11:15:00,0.37,0.06,2.02,2,0.019,21.79,53,9.04,250.9
2022-07-13 11:20:00,0.26,0.04,2.03,1.99,0.034,22.12,49,9.73,288.2
2022-07-13 11:25:00,0.24,0,2.02,1.99,0.03,22.1,49,10.6,295.2
2022-07-13 11:30:00,0.18,0,2.01,1.99,0.023,22.16,46,9.93,260.9
2022-07-13 11:35:00,0.35,0,2.01,1.99,0.019,22.29,45,8.94,280.7
2022-07-13 11:40:00,0.15,0,2.02,1.99,0.024,22.27,44,12.46,288.4
2022-07-13 11:45:00,0.28,0.01,1.99,1.98,0.007,22.65,44,11.27,291.3
2022-07-13 11:50:00,0.05,0,2,1.98,0.015,22.73,43,10.17,284.8
2022-07-13 11:55:00,0.1,0,2,1.98,0.012,23.02,41,12.15,268.9
2022-07-13 12:00:00,0.11,0,2.01,1.98,0.031,23.3,43,10.06,286
2022-07-13 12:05:00,0.01,0,2,1.98,0.019,23.48,41,12.26,260.1
2022-07-13 12:10:00,0.21,0,1.99,1.98,0.009,23.53,40,10.62,273.3
2022-07-13 12:15:00,0.1,0.14,2,1.99,0.009,23.44,39,13.5,277.7
2022-07-13 12:20:00,0.25,0,2.01,1.99,0.021,23.16,41,11.18,289.1
2022-07-13 12:25:00,0.08,0,2.01,1.99,0.016,23.02,40,13.77,283
2022-07-13 12:30:00,0.06,0,2.02,2,0.028,23.28,41,14.37,275.8
2022-07-13 12:35:00,0,0.02,2.03,2,0.035,23.23,42,13.41,291.3
2022-07-13 12:40:00,0.14,0,2.03,1.99,0.036,23.06,43,11,278.3
2022-07-13 12:45:00,0.34,0,2.03,1.99,0.04,23.68,42,12.41,273.9
2022-07-13 12:50:00,0,0,2.01,1.99,0.021,23.9,41,12.55,251.1
2022-07-13 12:55:00,0.18,0,2.03,1.99,0.039,23.44,42,11.64,262
2022-07-13 13:00:00,0,0,2.01,1.99,0.017,23.06,43,15.99,255.5
2022-07-13 13:05:00,0,0,2.01,1.99,0.02,22.92,43,11.15,246.5
2022-07-13 13:10:00,0.38,0,2,1.99,0.016,22.92,43,10.27,234.1
2022-07-13 13:15:00,0.25,0.07,2.01,1.99,0.028,22.86,45,8.25,250.4
2022-07-13 13:20:00,0.4,0.01,2.03,1.99,0.04,22.91,45,8,221.9
2022-07-13 13:25:00,4.8,0.78,2.04,2.01,0.035,22.99,45,7,226.9
2022-07-13 13:30:00,15.15,2.31,2.14,2.08,0.056,23.03,47,7.14,210.5
2022-07-13 13:35:00,8.82,1.12,2.09,2.05,0.035,22.98,45,11.6,230.3
2022-07-13 13:40:00,1.16,0.16,2.04,2,0.036,22.84,46,7.04,209
2022-07-13 13:45:00,3.96,0.72,2.17,2.11,0.059,22.8,47,7.01,202.9
2022-07-13 13:50:00,5.67,1.25,2.3,2.23,0.066,22.74,47,6.58,209.4
2022-07-13 13:55:00,15.78,2.92,2.41,2.34,0.073,23.03,48,5.86,230.5
2022-07-13 14:00:00,19.11,2.9,2.23,2.18,0.053,23.34,48,7.02,217.8
2022-07-13 14:05:00,28.2,4.73,2.27,2.21,0.055,23.32,46,10.13,212.3
2022-07-13 14:10:00,32.31,5.16,2.35,2.28,0.062,23.4,47,6.3,220.5
2022-07-13 14:15:00,37.51,5.96,2.48,2.4,0.077,23.53,48,6.82,236.1
2022-07-13 14:20:00,14.19,2.08,2.3,2.24,0.059,23.81,48,8.12,188
2022-07-13 14:25:00,11.88,2.12,2.26,2.2,0.064,23.73,46,11.15,204
2022-07-13 14:30:00,7.66,1.35,2.24,2.18,0.059,23.56,48,10.58,194.9
2022-07-13 14:35:00,4.44,0.87,2.2,2.14,0.059,23.64,48,8.99,188.4
2022-07-13 14:40:00,6.12,1.18,2.2,2.14,0.061,23.52,48,9.53,205.4
2022-07-13 14:45:00,12.54,2.16,2.22,2.17,0.055,23.74,47,10.96,253
2022-07-13 14:50:00,0.66,0.13,2.02,2,0.016,23.99,43,14.84,277.5
2022-07-13 14:55:00,0.67,0.22,2.02,2,0.016,23.84,44,18.92,295.1
2022-07-13 15:00:00,0.48,0,2.02,2,0.022,23.72,42,20.49,291.3
2022-07-13 15:05:00,0.6,0.18,2.06,2.01,0.049,23.97,42,20.55,298.7
