Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS02, L1, 5Mn
Exported On:,2022/08/24,10:45
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-07-07 12:45:00,0,0.81,2,0,2,25.93,28,14.15,147.5
2022-07-07 12:50:00,0,0.57,2,0,2,26.18,27,15.96,151.1
2022-07-07 12:55:00,0.02,0.98,1.99,0,1.99,26.48,26,16.91,169.8
2022-07-07 13:00:00,0.04,1.08,2,0,2,26.29,27,15.41,161
2022-07-07 13:05:00,0.03,0.82,1.99,0,1.99,26.5,27,18.88,161.2
2022-07-07 13:10:00,0,0.75,1.99,0,1.99,26.2,27,17.17,166.1
2022-07-07 13:15:00,0,0.91,2,0,2,26.35,25,16.8,167.7
2022-07-07 13:20:00,0,0.84,2.01,0,2.01,26.62,26,15.29,167.4
2022-07-07 13:25:00,0,0.73,2.03,0,2.03,26.58,28,17.53,154.7
2022-07-07 13:30:00,0,0.61,2.01,0,2.01,26.24,28,17.76,160.7
2022-07-07 13:35:00,0,0.49,2.01,0,2.01,26.46,28,19.56,144.6
2022-07-07 13:40:00,0.01,0.75,2.02,0,2.02,26.53,29,15.38,157.6
2022-07-07 13:45:00,0,0.45,2.02,0,2.02,26.69,29,17.11,156.7
2022-07-07 13:50:00,0.07,0.72,2.01,0,2.01,26.36,29,19.09,172.7
2022-07-07 13:55:00,0,1.07,2,0,2,26.45,29,18.16,168.4
2022-07-07 14:00:00,0,1.17,1.99,0,1.99,26.52,29,18.19,166.6
2022-07-07 14:05:00,0,0.68,1.98,0,1.98,26.48,28,15.23,166.2
2022-07-07 14:10:00,0,0.86,1.98,0,1.98,26.49,28,18.8,171.3
2022-07-07 14:15:00,0,0.97,2,0,2,26.21,29,16.76,164.8
2022-07-07 14:20:00,0.09,0.77,2.01,0,2.01,26.3,29,15.94,143.6
2022-07-07 14:25:00,0,0.64,2,0,2,26.7,29,16.74,171.2
2022-07-07 14:30:00,0.08,0.99,2,0,2,26.55,28,15.81,158.9
2022-07-07 14:35:00,0,0.51,2,0,2,26.65,28,18.8,145.5
2022-07-07 14:40:00,0,0.68,2,0,2,26.77,29,15.62,161.2
2022-07-07 14:45:00,0,0.68,2,0,2,26.87,29,18.98,172.5
2022-07-07 14:50:00,0,0.86,2.01,0,2.01,26.45,29,15.77,172.4
2022-07-07 14:55:00,0,0.76,2,0,2,26.27,29,15.21,167
2022-07-07 15:00:00,0.06,0.71,1.99,0,1.99,26.64,29,17.89,171.7
2022-07-07 15:05:00,0,0.78,1.99,0,1.99,26.59,28,18.9,168.9
2022-07-07 15:10:00,0.03,1.14,1.99,0,1.99,26.78,28,14.95,167.2
2022-07-07 15:15:00,0,0.61,2.01,0,2.01,26.74,28,18.05,164.5
2022-07-07 15:20:00,0.08,0.49,2.01,0,2.01,26.76,29,14.86,173.9
2022-07-07 15:25:00,0,0.8,2,0,2,27.1,28,14.09,157.2
2022-07-07 15:30:00,0,0.6,1.99,0,1.99,26.63,27,17.35,162.5
2022-07-07 15:35:00,0,0.72,2,0,2,26.3,28,15.55,153.5
2022-07-07 15:40:00,0,0.05,1.97,0,1.97,26.92,27,13.52,155.4
2022-07-07 15:45:00,0,0.5,1.95,0,1.95,26.69,27,11.31,122.8
2022-07-07 15:50:00,0,0.32,1.99,0,1.99,26.56,27,15.82,139.3
2022-07-07 15:55:00,0.15,0.45,1.99,0,1.99,27.14,26,10.79,144.3
2022-07-07 16:00:00,0,0.75,1.99,0,1.99,27.15,27,14.96,153.3
2022-07-07 16:05:00,0,0.99,1.98,0,1.98,26.87,27,15.76,167.6
2022-07-07 16:10:00,0,0.14,1.98,0,1.98,26.86,27,17.25,149.4
2022-07-07 16:15:00,0,0.62,1.99,0,1.99,26.73,27,14.2,157.7
2022-07-07 16:20:00,0,0.32,1.98,0,1.98,26.41,28,13.67,166.3
2022-07-07 16:25:00,0,0.5,1.99,0,1.99,26.34,28,14.18,153.1
2022-07-07 16:30:00,0,0.64,1.99,0,1.99,26.36,28,13.9,153.7
2022-07-07 16:35:00,0,0.54,1.98,0,1.98,26.33,29,11.58,160.9
2022-07-07 16:40:00,0.02,0.52,1.97,0,1.97,26.29,29,16.7,155.3
2022-07-07 16:45:00,0.07,0.58,2,0,2,26.21,29,13.72,155.1
2022-07-07 16:50:00,0.02,0.97,1.99,0,1.99,26.28,29,12.5,152.8
2022-07-07 16:55:00,0,0.47,1.98,0,1.98,26.4,29,17.32,165
2022-07-07 17:00:00,0,0.72,1.96,0,1.96,26.2,29,13.94,163.5
2022-07-07 17:05:00,0.01,0.82,1.97,0,1.97,26.15,30,16.04,180.9
2022-07-07 17:10:00,0,0.6,1.98,0,1.98,25.91,31,15.31,171.7
2022-07-07 17:15:00,0,0.58,1.97,0,1.97,25.84,32,14.59,169.5
2022-07-07 17:20:00,0,0.79,1.99,0,1.99,25.72,32,16.72,167.6
2022-07-07 17:25:00,0,0.88,1.99,0,1.99,25.65,32,18.92,166
2022-07-07 17:30:00,0,0.65,1.99,0,1.99,25.58,31,20.03,167.8
2022-07-07 17:35:00,0,0.64,2.02,0,2.02,25.53,32,16.94,171.7
2022-07-07 17:40:00,0,0.76,2.01,0,2.01,25.5,33,14.95,170.8
2022-07-07 17:45:00,0,0.66,2,0,2,25.56,33,15.78,170.1
2022-07-07 17:50:00,0,0.41,2.01,0,2.01,25.6,33,17.67,173.9
2022-07-07 17:55:00,0,0.36,2.02,0,2.02,25.73,34,14.88,170.4
2022-07-07 18:00:00,0,0.61,2.01,0,2.01,25.72,34,16.3,167.6
2022-07-07 18:05:00,0,0.76,2.02,0,2.02,25.53,35,18.61,174.6
2022-07-07 18:10:00,0.04,1.03,2,0,2,25.3,36,15.31,169.3
2022-07-07 18:15:00,0.14,0.4,2,0,2,25.16,39,17.32,175.6
2022-07-07 18:20:00,0.14,0.75,2,0,2,24.94,40,16.09,182.7
2022-07-07 18:25:00,0.11,1,1.99,0,1.99,24.7,41,14.35,193.1
2022-07-07 18:30:00,0.07,0.79,2,0,2,24.6,42,15.14,187.1
2022-07-07 18:35:00,0.22,0.71,2,0,2,24.5,42,14.46,178.8
2022-07-07 18:40:00,0.17,1.07,2,0,2,24.45,43,13.01,189.8
2022-07-07 18:45:00,0.08,1.24,2.02,0,2.02,24.21,44,13.92,204.1
2022-07-07 18:50:00,0.08,1.11,2.03,0,2.03,23.91,45,11.15,206.5
2022-07-07 18:55:00,0.08,1.12,2.03,0,2.03,23.69,45,14.31,205.1
2022-07-07 19:00:00,0.05,0.92,2.03,0,2.03,23.54,46,15.28,205.7
2022-07-07 19:05:00,0.2,1.18,2.02,0,2.02,23.46,45,17.19,200.8
2022-07-07 19:10:00,0.23,0.85,2.02,0,2.02,23.36,45,16.99,190.1
2022-07-07 19:15:00,0.26,0.97,2.02,0,2.02,23.25,45,15.76,188.9
2022-07-07 19:20:00,0.15,0.89,2.01,0,2.01,23.11,45,15.3,186.7
2022-07-07 19:25:00,0,0.89,2,0,2,22.98,46,11.98,187.3
2022-07-07 19:30:00,0.16,0.58,2.01,0,2.01,22.89,46,12.41,181.7
2022-07-07 19:35:00,0.16,1.21,2.03,0,2.03,22.86,45,13.01,170.6
2022-07-07 19:40:00,0.1,0.76,2.02,0,2.02,22.9,42,13.76,170.1
2022-07-07 19:45:00,0.1,1.1,2.03,0,2.03,22.9,42,12.18,164.1
2022-07-07 19:50:00,0.14,0.83,2.02,0,2.02,22.82,42,13.42,174.2
2022-07-07 19:55:00,0,0.86,2.03,0,2.03,22.78,43,12.65,177.5
2022-07-07 20:00:00,0,1.13,2.03,0,2.03,22.66,43,12.76,174.6
2022-07-07 20:05:00,0.16,0.79,2.02,0,2.02,22.55,43,13.49,175.1
2022-07-07 20:10:00,0,0.65,2.05,0,2.05,22.41,45,10.85,179.8
2022-07-07 20:15:00,0.16,0.43,2.05,0,2.05,22.28,45,11.42,171.5
2022-07-07 20:20:00,0.04,0.53,2.06,0,2.06,22.12,46,10.93,181
2022-07-07 20:25:00,0.07,0.58,2.06,0,2.06,21.93,47,9.37,174.6
2022-07-07 20:30:00,0.05,0.49,2.06,0,2.06,21.83,47,10.71,171.3
2022-07-07 20:35:00,0.15,0.44,2.04,0,2.04,21.65,48,10.85,170.6
2022-07-07 20:40:00,0.24,0.48,2.05,0,2.05,21.45,49,12.09,168.4
2022-07-07 20:45:00,0.06,0.51,2.05,0,2.05,21.32,50,10.65,172.6
2022-07-07 20:50:00,0.18,0.85,2.04,0,2.04,21.14,50,11.03,167
2022-07-07 20:55:00,0.14,0.52,2.05,0,2.05,21.01,51,11.87,169.5
2022-07-07 21:00:00,0.13,0.8,2.04,0,2.04,20.85,52,11.14,168.2
2022-07-07 21:05:00,0.19,0.43,2.03,0,2.03,20.78,53,12.52,166.3
2022-07-07 21:10:00,0.06,0.59,2.03,0,2.03,20.7,53,10.09,164.5
2022-07-07 21:15:00,0.16,0.67,2.04,0,2.04,20.61,54,11.57,166.9
2022-07-07 21:20:00,0.16,0.56,2.01,0,2.01,20.53,54,10.33,170.8
2022-07-07 21:25:00,0.24,0.49,2.04,0,2.04,20.34,55,9.78,169.7
2022-07-07 21:30:00,0.2,0.76,2.05,0,2.05,20.3,56,9.78,170.1
2022-07-07 21:35:00,0.09,0.62,2.04,0,2.04,20.21,56,9.67,173.3
2022-07-07 21:40:00,0.25,0.52,2.05,0,2.05,20.19,57,8.59,172.8
2022-07-07 21:45:00,0.09,0.67,2.05,0,2.05,20.08,57,8.12,184.6
2022-07-07 21:50:00,0.12,0.85,2.04,0,2.04,19.94,58,6.4,196
2022-07-07 21:55:00,0.06,0.84,2.05,0,2.05,19.75,60,5.02,198
2022-07-07 22:00:00,0.03,0.63,2.06,0,2.06,19.61,61,4.15,171.6
2022-07-07 22:05:00,0.03,0.87,2.05,0,2.05,19.43,61,4,154.1
2022-07-07 22:10:00,0.04,0.93,2.05,0,2.05,19.06,63,3.1,136.3
2022-07-07 22:15:00,0,0.97,2.05,0,2.05,18.59,64,4.55,128.8
2022-07-07 22:20:00,0.22,0.48,2.05,0,2.05,18.58,64,4.89,133.9
2022-07-07 22:25:00,0,0.71,2.05,0,2.05,18.5,64,5.05,121.2
2022-07-07 22:30:00,0.07,0.95,2.07,0,2.07,18.58,65,3.86,130.7
2022-07-07 22:35:00,0,0.85,2.06,0,2.06,18.44,66,3.81,123
2022-07-07 22:40:00,0.05,0.72,2.05,0,2.05,18.51,66,4.23,129.5
2022-07-07 22:45:00,0.07,0.53,2.06,0,2.06,18.58,66,4.18,129.2
2022-07-07 22:50:00,0,0.78,2.07,0,2.07,18.3,67,4.02,124.9
2022-07-07 22:55:00,0.08,0.87,2.13,0,2.13,18.28,67,3.73,123.5
2022-07-07 23:00:00,0.01,0.52,2.22,0,2.22,18.52,67,2.85,115.9
2022-07-07 23:05:00,0,0.79,2.11,0,2.11,18.32,69,2.91,90.5
2022-07-07 23:10:00,0,0.88,2.14,0,2.14,18.06,69,3.91,92
2022-07-07 23:15:00,0.91,1.16,2.21,0,2.21,18.04,68,3.03,100
2022-07-07 23:20:00,3.62,1.57,2.32,0.045,2.28,18.28,66,2.7,108.7
2022-07-07 23:25:00,3.69,1.3,2.24,0.018,2.22,18.44,68,3.65,105
2022-07-07 23:30:00,1.47,1.08,2.22,0,2.22,17.95,69,3.98,98.4
2022-07-07 23:35:00,3.96,1.46,2.24,0,2.24,17.96,69,4.44,109.1
2022-07-07 23:40:00,3.77,1.52,2.2,0,2.2,18.04,68,4.17,109.2
2022-07-07 23:45:00,4.07,1.82,2.19,0,2.19,18.1,67,4.05,108.5
2022-07-07 23:50:00,3.96,1.43,2.16,0,2.16,18.17,68,4.74,110.1
2022-07-07 23:55:00,3.79,1.49,2.1,0,2.1,18.25,66,5.39,111.3
2022-07-08 00:00:00,7.62,1.71,2.1,0,2.1,18.63,64,5.97,123.9
2022-07-08 00:05:00,10.63,1.94,2.12,0,2.12,18.82,64,5.83,111.9
2022-07-08 00:10:00,7.01,1.72,2.11,0,2.11,18.37,66,5.29,99.3
2022-07-08 00:15:00,5.43,1.79,2.1,0,2.1,18.48,65,3.96,93.3
2022-07-08 00:20:00,4.1,1.86,2.09,0,2.09,18.5,66,3.14,92.9
2022-07-08 00:25:00,3.07,1.49,2.12,0,2.12,18.37,67,3.38,78.79
2022-07-08 00:30:00,2.34,1.6,2.13,0,2.13,18.3,67,2.69,82.9
2022-07-08 00:35:00,1.99,1.28,2.15,0,2.15,18.29,67,1.64,110.5
2022-07-08 00:40:00,1.67,1.47,2.17,0,2.17,18.23,67,3.01,225.9
2022-07-08 00:45:00,1.86,1.42,2.16,0,2.16,18.47,66,3.83,222.5
2022-07-08 00:50:00,2.09,1.49,2.21,0.029,2.18,18.68,66,2.05,211.8
2022-07-08 00:55:00,1.63,1.41,2.27,0.06,2.21,18.5,68,2.32,192.2
2022-07-08 01:00:00,1.31,1.88,Z/S,Z/S,Z/S,18.26,69,4.22,189.6
2022-07-08 01:05:00,Z/S,1.29,Z/S,Z/S,Z/S,18.55,68,4.11,178.8
2022-07-08 01:10:00,Z/S,1.12,Z/S,Z/S,Z/S,18.59,68,4.46,172.5
2022-07-08 01:15:00,Z/S,0.77,Z/S,Z/S,Z/S,18.52,69,3.92,183
2022-07-08 01:20:00,Z/S,0.9,Z/S,Z/S,Z/S,18.6,69,3.58,183.3
2022-07-08 01:25:00,Z/S,1.29,Z/S,Z/S,Z/S,18.56,69,3.17,199
2022-07-08 01:30:00,Z/S,1.1,Z/S,Z/S,Z/S,18.5,69,1.51,217.2
2022-07-08 01:35:00,Z/S,1.18,Z/S,Z/S,Z/S,18.5,68,2.93,211
2022-07-08 01:40:00,Z/S,1.22,Z/S,Z/S,Z/S,18.45,68,2.34,210.4
2022-07-08 01:45:00,Z/S,1.37,Z/S,Z/S,Z/S,18.38,69,3.07,219.3
2022-07-08 01:50:00,Z/S,0.75,Z/S,Z/S,Z/S,18.3,69,3.38,212.4
2022-07-08 01:55:00,Z/S,1.25,Z/S,Z/S,Z/S,18.22,71,4.69,215.9
2022-07-08 02:00:00,Z/S,1.07,Z/S,Z/S,Z/S,17.93,74,5.34,218.3
2022-07-08 02:05:00,0.36,Z/S,2.07,0,2.07,17.62,76,4.29,193.9
2022-07-08 02:10:00,0.43,Z/S,2.08,0,2.08,17.46,78,3.13,159
2022-07-08 02:15:00,0.12,Z/S,2.08,0,2.08,17.29,80,2.89,136.7
2022-07-08 02:20:00,0.21,Z/S,2.08,0,2.08,17.1,82,2.55,125.2
2022-07-08 02:25:00,0.19,Z/S,2.08,0,2.08,17.07,81,3.59,105.1
2022-07-08 02:30:00,0.04,Z/S,2.08,0,2.08,16.61,84,4.35,77.26
2022-07-08 02:35:00,0.11,Z/S,2.1,0,2.1,16.42,85,4.1,95.5
2022-07-08 02:40:00,0,Z/S,2.08,0,2.08,16.83,81,4.93,113.1
2022-07-08 02:45:00,0.06,Z/S,2.09,0,2.09,16.96,78,4.75,122.9
2022-07-08 02:50:00,0,Z/S,2.14,0,2.14,17.13,76,3.77,108.2
2022-07-08 02:55:00,0.05,Z/S,2.17,0,2.17,17.25,77,3.28,84.1
2022-07-08 03:00:00,0.26,Z/S,2.19,0,2.19,17.32,80,1.26,53.9
2022-07-08 03:05:00,0.48,1.36,2.19,0,2.19,17.23,81,2.57,62.53
2022-07-08 03:10:00,0.15,1.17,2.17,0,2.17,16.88,82,4.2,74.58
2022-07-08 03:15:00,0.09,1.8,2.18,0,2.18,16.35,85,4.74,77.03
2022-07-08 03:20:00,0.62,1.63,2.22,0,2.22,16.45,82,4.9,83.6
2022-07-08 03:25:00,0.97,1.63,2.23,0,2.23,16.65,80,4.1,76.09
2022-07-08 03:30:00,1.4,1.69,2.23,0,2.23,16.95,79,4.48,74.19
2022-07-08 03:35:00,1.28,1.7,2.21,0,2.21,16.56,81,6.13,75.07
2022-07-08 03:40:00,1.51,1.61,2.26,0,2.26,16.25,82,5.88,83.1
2022-07-08 03:45:00,3.87,2.21,2.27,0,2.27,16.59,79,6.44,96.5
2022-07-08 03:50:00,5.49,2.46,2.26,0,2.26,16.92,77,7.15,95.1
2022-07-08 03:55:00,4.46,2.14,2.22,0,2.22,17.08,76,6.71,97.4
2022-07-08 04:00:00,4.07,1.58,2.19,0,2.19,17.28,75,6.38,96.3
2022-07-08 04:05:00,3.56,1.92,2.17,0,2.17,17.4,75,6.66,98.2
2022-07-08 04:10:00,2.77,1.49,2.16,0,2.16,17.4,75,7.82,98.1
2022-07-08 04:15:00,2.01,1.85,2.29,0.045,2.25,17.5,74,8.73,101.4
2022-07-08 04:20:00,1.85,1.74,2.4,0.148,2.25,17.57,74,8.44,103.7
2022-07-08 04:25:00,1.81,1.75,2.28,0.094,2.18,17.68,73,8.74,116.3
2022-07-08 04:30:00,2.03,1.61,2.09,0,2.09,17.8,73,7.78,122.3
2022-07-08 04:35:00,2.61,1.62,2.07,0,2.07,17.85,72,7.48,111.4
2022-07-08 04:40:00,3.06,1.79,2.13,0.006,2.12,17.81,72,8.28,106.4
2022-07-08 04:45:00,2.45,1.87,2.37,0.207,2.17,17.74,73,6.73,105.2
2022-07-08 04:50:00,1.68,1.85,2.5,0.328,2.17,17.62,73,7.4,109.6
2022-07-08 04:55:00,1.49,1.64,2.52,0.365,2.16,17.68,73,7,114.9
2022-07-08 05:00:00,1.15,1.17,2.49,0.352,2.13,17.6,74,6.45,113.7
2022-07-08 05:05:00,1.18,1.13,2.38,0.278,2.1,17.6,74,8.11,105.6
2022-07-08 05:10:00,1.4,1.07,2.13,0.073,2.06,17.6,73,9.7,103.9
2022-07-08 05:15:00,1.1,1.13,2.08,0,2.08,17.6,73,8.96,111
2022-07-08 05:20:00,1.69,1.24,2.06,0,2.06,17.6,73,7.56,111.8
2022-07-08 05:25:00,2.91,1.07,2.1,0.01,2.09,17.6,74,7.18,114.9
2022-07-08 05:30:00,5.4,1.6,2.31,0.175,2.13,17.6,74,6.79,105.3
2022-07-08 05:35:00,6.16,1.92,2.32,0.179,2.14,17.6,74,7.53,94.2
2022-07-08 05:40:00,4.76,1.6,2.36,0.251,2.11,17.53,75,6.07,76.8
2022-07-08 05:45:00,2.62,1.33,2.23,0.116,2.11,17.5,75,6.45,76.87
2022-07-08 05:50:00,1.46,1.42,2.09,0.007,2.08,17.46,75,6.28,92.1
2022-07-08 05:55:00,0.97,1.23,2.08,0,2.08,17.4,76,5.76,89.6
2022-07-08 06:00:00,0.99,1.12,2.09,0,2.09,17.39,76,9.2,79.79
2022-07-08 06:05:00,0.75,1.3,2.08,0,2.08,17.3,76,7.92,86.4
2022-07-08 06:10:00,0.69,1.12,2.07,0,2.07,17.24,76,8.8,79.98
2022-07-08 06:15:00,0.29,1.24,2.07,0,2.07,17.2,77,7.17,90.8
2022-07-08 06:20:00,0.53,1.4,2.07,0,2.07,17.2,77,6.75,93.7
2022-07-08 06:25:00,0.56,0.66,2.06,0,2.06,17.22,77,4.76,103.7
2022-07-08 06:30:00,0.44,1.34,2.06,0,2.06,17.41,76,3.64,99.1
2022-07-08 06:35:00,0.31,0.96,2.07,0,2.07,17.54,76,4.46,95.9
2022-07-08 06:40:00,0.74,1.27,2.07,0,2.07,17.63,76,5.45,95.4
2022-07-08 06:45:00,1.58,1.31,2.09,0,2.09,17.6,76,6.94,91.9
2022-07-08 06:50:00,1.93,1.31,2.08,0,2.08,17.6,76,7.25,96.6
2022-07-08 06:55:00,2.15,1.15,2.09,0,2.09,17.72,76,6.2,105.5
2022-07-08 07:00:00,2.58,1.85,2.17,0.076,2.09,17.8,76,7.38,103.1
2022-07-08 07:05:00,2.69,1.5,2.26,0.185,2.08,17.9,76,7.32,104.2
2022-07-08 07:10:00,1.66,1.42,2.24,0.142,2.1,18.01,76,8.02,97.7
2022-07-08 07:15:00,1.66,1.3,2.28,0.161,2.12,18.04,75,8.8,99
2022-07-08 07:20:00,2.76,1.76,2.14,0.029,2.11,18.2,75,10.78,100.6
2022-07-08 07:25:00,5.51,1.89,2.12,0,2.12,18.47,74,10.64,102.7
2022-07-08 07:30:00,5.82,1.62,2.11,0,2.11,18.51,73,9.92,106.1
2022-07-08 07:35:00,2.6,1.03,2.11,0,2.11,18.53,73,8.4,112.6
2022-07-08 07:40:00,1.46,1.4,2.11,0,2.11,18.54,72,10.19,101.7
2022-07-08 07:45:00,0.65,1.35,2.14,0,2.14,18.52,72,9.01,96.3
2022-07-08 07:50:00,0.58,1.16,2.16,0,2.16,18.59,72,9.97,94.5
2022-07-08 07:55:00,0.56,1.44,2.14,0,2.14,18.77,72,7.22,103.4
2022-07-08 08:00:00,0.4,1.31,2.2,0.054,2.15,19.01,72,6.98,105.4
2022-07-08 08:05:00,0.18,1.14,2.32,0.205,2.12,19.11,71,8.81,86.3
2022-07-08 08:10:00,0.15,0.79,2.15,0.083,2.07,19.19,70,8.54,91.7
2022-07-08 08:15:00,0.19,0.9,2.07,0.005,2.07,19.24,68,13.34,94.4
2022-07-08 08:20:00,0.11,0.63,2.05,0,2.05,19.72,66,11.34,121.1
2022-07-08 08:25:00,0.37,0.99,2.06,0,2.06,19.6,66,13.92,136
2022-07-08 08:30:00,0.13,0.87,2.04,0,2.04,19.1,68,11.6,122.7
2022-07-08 08:35:00,0.27,1.04,2.03,0,2.03,18.9,69,10.93,102.5
2022-07-08 08:40:00,0.1,1.01,2.05,0,2.05,19.33,68,11.86,98.9
2022-07-08 08:45:00,0.12,1.35,2.06,0,2.06,19.57,67,11.25,102.6
2022-07-08 08:50:00,0.15,1.03,2.04,0,2.04,19.3,67,14.27,108.7
2022-07-08 08:55:00,0.17,1.12,2.02,0,2.02,18.97,69,10.4,110.1
2022-07-08 09:00:00,0.15,0.86,2.03,0,2.03,18.8,70,11.36,94.5
2022-07-08 09:05:00,0.06,1.15,2.05,0,2.05,18.74,71,10.68,112
2022-07-08 09:10:00,0.18,1.17,2.06,0,2.06,18.67,72,11.08,102.3
2022-07-08 09:15:00,0.36,1.42,2.06,0.005,2.06,18.78,72,10.9,96.8
2022-07-08 09:20:00,2.64,1.5,2.16,0.071,2.09,18.89,73,8.92,106.6
2022-07-08 09:25:00,3.36,1.56,2.33,0.216,2.12,18.79,73,11.67,108.3
2022-07-08 09:30:00,1.11,1.58,2.17,0.058,2.12,18.86,72,10.14,136.3
2022-07-08 09:35:00,0.89,1.52,2.11,0,2.11,19.1,72,8.81,129.7
2022-07-08 09:40:00,0.49,1.45,2.12,0,2.12,19.47,71,9.95,127.4
2022-07-08 09:45:00,0.61,1.3,2.12,0,2.12,19.91,69,11.35,147.8
2022-07-08 09:50:00,1.02,1.58,2.11,0,2.11,20.29,67,10.08,155.5
2022-07-08 09:55:00,4.23,1.48,2.11,0,2.11,20.62,66,9.93,153.6
2022-07-08 10:00:00,2.79,1.36,2.11,0,2.11,20.82,66,10.86,148.9
2022-07-08 10:05:00,8.26,1.62,2.12,0,2.12,20.94,65,9.5,116.3
2022-07-08 10:10:00,6.44,1.62,2.12,0,2.12,20.21,67,7.75,139.2
2022-07-08 10:15:00,2.51,1.31,2.09,0,2.09,20.57,66,8.6,143.4
2022-07-08 10:20:00,4.67,1.59,2.11,0,2.11,20.9,66,10.09,114.5
2022-07-08 10:25:00,8.09,1.87,2.11,0,2.11,20.58,67,10.79,85.2
2022-07-08 10:30:00,7.67,1.59,2.13,0,2.13,20.26,68,11.3,87
2022-07-08 10:35:00,4.03,1.61,2.11,0,2.11,20.17,69,10.05,100.2
2022-07-08 10:40:00,3.17,1.63,2.11,0,2.11,20.41,69,9.99,95.8
2022-07-08 10:45:00,2.89,1.35,2.09,0,2.09,20.48,68,10.84,112
2022-07-08 10:50:00,3.89,1.2,2.1,0,2.1,20.31,69,7.46,90.9
2022-07-08 10:55:00,5.62,1.75,2.1,0,2.1,20.36,69,6.01,103.9
2022-07-08 11:00:00,2.23,1.25,2.15,0,2.15,20.82,66,3.71,98.6
2022-07-08 11:05:00,1.28,1.32,2.16,0,2.16,21.02,66,4.93,105.9
2022-07-08 11:10:00,1.07,1.19,2.1,0,2.1,20.87,67,5.74,169.9
2022-07-08 11:15:00,1.06,1.44,2.04,0,2.04,21.03,66,3.65,201
2022-07-08 11:20:00,0.81,1.05,2.04,0,2.04,21.22,66,4.31,179.2
2022-07-08 11:25:00,0.72,1.23,2.04,0,2.04,21.1,66,5.48,172.7
2022-07-08 11:30:00,0.59,1.34,2.04,0,2.04,21.11,66,3.85,136.4
2022-07-08 11:35:00,0.89,1.01,2.05,0,2.05,20.85,68,7.38,94.4
2022-07-08 11:40:00,0.83,1.06,2.09,0,2.09,20.64,69,7.84,79.35
2022-07-08 11:45:00,0.53,0.99,2.1,0,2.1,20.72,70,8.91,69.63
2022-07-08 11:50:00,0.49,0.83,2.08,0,2.08,20.94,68,7.73,65.48
2022-07-08 11:55:00,0.52,1.14,2.07,0,2.07,21.11,67,7.24,98.6
2022-07-08 12:00:00,0.63,1.19,2.03,0,2.03,21.46,65,6.57,124.4
2022-07-08 12:05:00,0.29,1.26,2.1,0,2.1,21.95,65,9.34,112.5
2022-07-08 12:10:00,0.4,0.97,2.11,0,2.11,21.86,65,7.32,142.1
2022-07-08 12:15:00,0.32,0.77,2.14,0,2.14,22.68,62,8.79,163.6
2022-07-08 12:20:00,0.32,0.79,2.16,0,2.16,23.1,61,9.91,143.4
2022-07-08 12:25:00,0.26,1.12,2.13,0,2.13,22.98,60,8.38,162.1
2022-07-08 12:30:00,0.04,1.11,2.12,0,2.12,23.05,61,9.21,166.1
2022-07-08 12:35:00,0.2,0.97,2.08,0,2.08,22.75,60,9.18,160.9
2022-07-08 12:40:00,0.13,1.1,2.09,0,2.09,22.22,62,7.41,143.4
2022-07-08 12:45:00,0.26,0.88,2.03,0,2.03,21.96,63,8.06,125.7
2022-07-08 12:50:00,0.18,0.88,2.05,0,2.05,21.95,64,7.86,156.1
2022-07-08 12:55:00,0.14,1.01,2.06,0,2.06,22.02,63,4.35,173.5
2022-07-08 13:00:00,0.51,0.92,2.04,0,2.04,22.34,64,7.49,97.6
2022-07-08 13:05:00,1.35,1.31,2.01,0,2.01,22.35,63,10.25,85.1
2022-07-08 13:10:00,1.78,0.9,2.02,0,2.02,21.9,64,7.8,94.5
2022-07-08 13:15:00,1.59,0.93,2.02,0,2.02,22.2,64,7.95,96.9
2022-07-08 13:20:00,1.14,0.8,2.06,0,2.06,22.4,62,7.18,101.7
2022-07-08 13:25:00,0.5,1.03,2.08,0,2.08,23.12,60,8.74,122.4
2022-07-08 13:30:00,0.54,0.9,2.04,0,2.04,23.58,58,7.25,118.6
2022-07-08 13:35:00,0.61,0.59,2.01,0,2.01,23.43,58,7.25,121.7
2022-07-08 13:40:00,0.66,0.68,2.01,0,2.01,23.84,56,6.47,80.8
2022-07-08 13:45:00,0.6,0.57,2.01,0,2.01,23.99,56,6.25,133.2
2022-07-08 13:50:00,0.54,1.08,2.01,0,2.01,24.19,55,8.49,130
2022-07-08 13:55:00,0.33,1.2,2.03,0,2.03,23.53,57,7.67,114
2022-07-08 14:00:00,0.16,0.55,2.02,0,2.02,24.1,56,8.92,153.4
2022-07-08 14:05:00,0.22,0.31,2.03,0,2.03,24.67,54,7.91,161.7
2022-07-08 14:10:00,0.16,1.01,2,0,2,24.6,54,9.26,118.2
2022-07-08 14:15:00,0.33,0.67,1.99,0,1.99,24.77,54,8.18,152.5
2022-07-08 14:20:00,0.98,0.85,2.01,0,2.01,24.8,54,9,131.9
2022-07-08 14:25:00,1.53,1,2.01,0,2.01,24.41,54,7.42,122.3
