Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS25, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), Temperature (deg. C), Relative Humidity (%), Wind Speed @ 10m (km/h), Wind Dir @ 10m (deg)
2022-07-19 14:20:00,-0.34,0.1,23.52,43,15.45,315
2022-07-19 14:25:00,-0.29,0.11,23.08,43,16.71,302.5
2022-07-19 14:30:00,-0.26,0.07,23.32,42,14.24,311.4
2022-07-19 14:35:00,-0.28,0.13,23.48,40,15.31,297.8
2022-07-19 14:40:00,-0.19,0.08,23.21,38,19.52,305.2
2022-07-19 14:45:00,-0.29,0.1,22.99,37,19.37,303
2022-07-19 14:50:00,-0.12,0.03,23.16,36,18.9,295.2
2022-07-19 14:55:00,-0.13,0.1,23.12,35,20.4,303.2
2022-07-19 15:00:00,-0.33,0.06,23.34,36,14.66,311.9
2022-07-19 15:05:00,-0.01,0.08,23.54,36,12.34,306.2
2022-07-19 15:10:00,-0.11,0.1,23.72,37,14.36,312.7
2022-07-19 15:15:00,-0.28,0.07,23.8,36,16.55,311.2
2022-07-19 15:20:00,-0.18,0.05,23.89,37,15.27,305.4
2022-07-19 15:25:00,-0.27,0.07,23.75,36,13.74,307.1
2022-07-19 15:30:00,-0.31,0.07,24.13,36,13.87,295.6
2022-07-19 15:35:00,-0.31,0.07,23.93,35,14.99,294.8
2022-07-19 15:40:00,-0.3,0.07,23.55,36,13.51,304.5
2022-07-19 15:45:00,-0.22,0.08,23.77,37,9.53,299.1
2022-07-19 15:50:00,-0.25,0.06,23.95,37,11.59,322.4
2022-07-19 15:55:00,-0.36,0.06,24.05,38,10.78,305.6
2022-07-19 16:00:00,-0.24,0.06,23.92,38,11.54,302.3
2022-07-19 16:05:00,-0.01,0.12,23.77,40,8.47,285.1
2022-07-19 16:10:00,-0.23,0.05,23.44,41,8.56,281.5
2022-07-19 16:15:00,-0.39,0.1,23.12,41,7.85,293.4
2022-07-19 16:20:00,-0.39,0.06,22.7,42,10.8,276.7
2022-07-19 16:25:00,-0.32,0.08,22.56,44,8.55,288.3
2022-07-19 16:30:00,-0.37,0.04,22.41,45,7.76,298.1
2022-07-19 16:35:00,-0.18,0.07,22.34,46,8.89,305.4
2022-07-19 16:40:00,0.02,0.09,22.3,47,9.82,306.2
2022-07-19 16:45:00,-0.24,0.09,22.55,47,7.46,311.1
2022-07-19 16:50:00,-0.28,0.08,22.5,47,9.25,332.9
2022-07-19 16:55:00,-0.19,0.07,22.36,47,6.56,332.6
2022-07-19 17:00:00,-0.22,0.07,22.4,47,5.38,334.5
2022-07-19 17:05:00,-0.26,0.09,22.45,48,5.82,320.8
2022-07-19 17:10:00,-0.19,0.12,22.35,49,5.31,278.3
2022-07-19 17:15:00,-0.22,0.11,22.46,47,6.17,244.3
2022-07-19 17:20:00,-0.33,0.1,22.86,43,8.52,258.6
2022-07-19 17:25:00,-0.24,0.08,22.9,44,12.38,272.8
2022-07-19 17:30:00,-0.18,0.06,22.68,46,7.46,305.4
2022-07-19 17:35:00,-0.19,0.06,22.8,40,15.01,307.2
2022-07-19 17:40:00,-0.25,0.09,22.92,39,13.48,292.9
2022-07-19 17:45:00,-0.09,0.08,23.28,38,12.64,302
2022-07-19 17:50:00,-0.44,0.07,23.39,39,8.93,301.3
2022-07-19 17:55:00,-0.3,0.04,23.09,40,11.31,284.3
2022-07-19 18:00:00,-0.25,0.13,22.69,40,11.06,284.2
2022-07-19 18:05:00,-0.32,0.15,22.55,42,8.3,288.5
2022-07-19 18:10:00,-0.24,0.07,23.07,41,5.94,292.6
2022-07-19 18:15:00,-0.25,0.07,23.69,39,5.65,296.8
2022-07-19 18:20:00,-0.26,0.07,23.8,40,7.53,265.2
2022-07-19 18:25:00,-0.19,0.06,23.5,40,7.96,227.6
2022-07-19 18:30:00,-0.37,0.09,23.33,40,9.54,232.6
2022-07-19 18:35:00,-0.26,0.11,23.52,40,9.29,265.1
2022-07-19 18:40:00,-0.1,0.08,23.53,40,8.05,258.6
2022-07-19 18:45:00,-0.2,0.09,23.13,40,8.3,286.7
2022-07-19 18:50:00,-0.31,0.1,22.84,41,6.38,262.5
2022-07-19 18:55:00,-0.07,0.05,22.52,42,7.99,244.9
2022-07-19 19:00:00,-0.26,0.07,22.03,46,6.07,212.2
2022-07-19 19:05:00,-0.25,0.04,21.59,48,10.15,240
2022-07-19 19:10:00,-0.43,0.1,21.4,48,7.79,231
2022-07-19 19:15:00,-0.53,0.06,21.22,48,8.37,244.7
2022-07-19 19:20:00,-0.16,0.05,21,48,8.99,246.5
2022-07-19 19:25:00,-0.2,0.09,20.85,47,8.79,247.7
2022-07-19 19:30:00,-0.36,0.07,20.81,48,8.19,241.7
2022-07-19 19:35:00,-0.2,0.11,20.64,48,8.34,259.5
2022-07-19 19:40:00,-0.12,0.06,20.55,49,7.63,246.3
2022-07-19 19:45:00,-0.38,0.08,20.28,49,11.06,245.5
2022-07-19 19:50:00,-0.17,0.13,20.08,51,8.02,247
2022-07-19 19:55:00,-0.31,0.1,19.91,52,8.31,235.4
2022-07-19 20:00:00,-0.29,0.1,19.77,52,7.45,235.9
2022-07-19 20:05:00,-0.44,0.08,19.66,53,8.78,238.4
2022-07-19 20:10:00,-0.2,0.09,19.55,54,5.53,208.3
2022-07-19 20:15:00,-0.15,0.07,19.31,55,7.13,229.8
2022-07-19 20:20:00,-0.33,0.1,19.23,55,6.23,248.5
2022-07-19 20:25:00,-0.28,0.07,19.19,55,6.02,256.7
2022-07-19 20:30:00,-0.23,0.09,19.08,56,7.78,244.2
2022-07-19 20:35:00,-0.39,0.11,18.99,56,6.73,233.5
2022-07-19 20:40:00,-0.38,0.08,18.86,56,8.57,247.8
2022-07-19 20:45:00,-0.4,0.06,18.82,55,7.74,245.4
2022-07-19 20:50:00,-0.32,0.09,18.71,56,9.77,241.2
2022-07-19 20:55:00,-0.51,0.09,18.52,57,6.38,207.2
2022-07-19 21:00:00,-0.2,0.08,18.44,56,9.78,272.2
2022-07-19 21:05:00,-0.21,0.11,18.35,56,7.39,254.5
2022-07-19 21:10:00,-0.22,0.07,18.15,57,8.72,244.5
2022-07-19 21:15:00,-0.21,0.09,18.1,56,9.09,261.4
2022-07-19 21:20:00,-0.07,0.09,18.15,56,9.99,248.4
2022-07-19 21:25:00,-0.18,0.09,18.07,56,7.33,261
2022-07-19 21:30:00,-0.12,0.08,17.9,56,8.39,241.4
2022-07-19 21:35:00,-0.24,0.11,17.8,57,8.45,247.1
2022-07-19 21:40:00,-0.42,0.12,17.69,58,9,256
2022-07-19 21:45:00,-0.48,0.07,17.58,58,7.09,246.2
2022-07-19 21:50:00,-0.4,0.1,17.49,59,8.5,266.2
2022-07-19 21:55:00,-0.14,0.1,17.37,59,7.26,254.1
2022-07-19 22:00:00,-0.29,0.06,17.22,60,6.13,275.2
2022-07-19 22:05:00,-0.23,0.11,17.25,60,6.09,283.5
2022-07-19 22:10:00,-0.22,0.07,17.12,60,8.48,261.4
2022-07-19 22:15:00,-0.09,0.11,17.19,60,8.74,277.6
2022-07-19 22:20:00,-0.21,0.06,17.1,61,7.28,277.9
2022-07-19 22:25:00,-0.13,0.11,17.17,61,7.76,288.6
2022-07-19 22:30:00,-0.41,0.08,17.2,61,7.01,284.2
2022-07-19 22:35:00,-0.19,0.09,16.99,62,6.26,268.5
2022-07-19 22:40:00,-0.26,0.14,16.86,62,7.91,272.3
2022-07-19 22:45:00,-0.45,0.08,16.89,63,7.12,282.8
2022-07-19 22:50:00,-0.24,0.11,16.9,63,8.42,272.6
2022-07-19 22:55:00,-0.19,0.1,16.82,63,5.8,283.5
2022-07-19 23:00:00,-0.2,0.09,16.8,63,8.03,291.9
2022-07-19 23:05:00,-0.27,0.13,16.65,64,5.65,273.3
2022-07-19 23:10:00,-0.2,0.1,16.37,65,5.49,286.6
2022-07-19 23:15:00,-0.24,0.08,16.28,66,5.91,286.4
2022-07-19 23:20:00,-0.28,0.1,16.2,66,5.64,279.1
2022-07-19 23:25:00,-0.21,0.08,16.04,68,5.7,294.3
2022-07-19 23:30:00,-0.16,0.1,16.19,67,6,283.5
2022-07-19 23:35:00,-0.37,0.1,16.09,68,6.45,278
2022-07-19 23:40:00,-0.27,0.09,16,68,6.93,287.5
2022-07-19 23:45:00,-0.35,0.07,16.03,68,8.81,282.3
2022-07-19 23:50:00,-0.31,0.06,16,68,5.99,289.2
2022-07-19 23:55:00,-0.23,0.06,15.93,68,6.93,265.2
2022-07-20 00:00:00,-0.26,0.04,15.85,69,6.16,270.6
2022-07-20 00:05:00,-0.23,0.1,15.8,69,6.05,292.5
2022-07-20 00:10:00,-0.43,0.12,15.82,69,6.21,288.4
2022-07-20 00:15:00,-0.26,0.06,15.77,69,5.04,293.5
2022-07-20 00:20:00,-0.35,0.07,15.74,69,6.31,289.5
2022-07-20 00:25:00,-0.2,0.1,15.76,69,4.06,319.2
2022-07-20 00:30:00,-0.05,0.13,15.57,70,3.96,283.8
2022-07-20 00:35:00,-0.5,0.12,15.47,71,3.82,255.8
2022-07-20 00:40:00,-0.35,0.13,15.32,71,3.41,249.3
2022-07-20 00:45:00,-0.25,0.17,15.21,72,2.95,275.1
2022-07-20 00:50:00,-0.19,0.16,15.22,72,3.48,242.1
2022-07-20 00:55:00,-0.36,0.12,15.28,72,5.34,250
2022-07-20 01:00:00,-0.37,0.15,15.32,72,5.11,238.1
2022-07-20 01:05:00,-0.37,0.12,15.38,72,5.11,250.8
2022-07-20 01:10:00,-0.24,0.12,15.37,72,5.78,273.9
2022-07-20 01:15:00,-0.28,0.15,15.33,72,5.64,295.5
2022-07-20 01:20:00,-0.3,0.09,15.2,72,6.8,264.1
2022-07-20 01:25:00,-0.28,0.09,15,73,7.72,272.2
2022-07-20 01:30:00,-0.31,0.11,14.92,73,7.63,272.3
2022-07-20 01:35:00,-0.3,0.15,14.9,74,7.35,269
2022-07-20 01:40:00,-0.33,0.18,14.81,74,7.75,270.6
2022-07-20 01:45:00,-0.05,0.14,14.82,74,7.71,279.2
2022-07-20 01:50:00,-0.08,0.17,14.8,75,7.31,287.1
2022-07-20 01:55:00,-0.39,0.12,14.86,75,6.78,265.9
2022-07-20 02:00:00,-0.21,0.11,14.74,75,5.52,261.9
2022-07-20 02:05:00,-0.05,0.13,14.64,76,7.62,275.1
2022-07-20 02:10:00,-0.44,0.1,14.6,76,5.99,284.7
2022-07-20 02:15:00,-0.34,0.12,14.7,76,6.66,298.8
2022-07-20 02:20:00,-0.27,0.12,14.7,76,7.38,276.8
2022-07-20 02:25:00,-0.34,0.11,14.7,76,6.73,266.5
2022-07-20 02:30:00,-0.21,0.16,14.67,76,7.26,266.7
2022-07-20 02:35:00,-0.12,0.1,14.6,77,7.13,261.1
2022-07-20 02:40:00,-0.23,0.14,14.65,77,5.64,272
2022-07-20 02:45:00,-0.44,0.19,14.7,77,7.2,275.6
2022-07-20 02:50:00,-0.22,0.13,14.7,77,7.03,268.7
2022-07-20 02:55:00,-0.11,0.18,14.74,77,5.95,267.4
2022-07-20 03:00:00,-0.38,0.16,14.76,77,5.67,249
2022-07-20 03:05:00,-0.24,0.18,14.7,78,5.65,265.1
2022-07-20 03:10:00,-0.14,0.18,14.67,77,4.73,258.7
2022-07-20 03:15:00,-0.03,0.14,14.69,77,4.64,252.9
2022-07-20 03:20:00,-0.47,0.14,14.67,78,4.83,243.9
2022-07-20 03:25:00,-0.26,0.17,14.57,78,4.63,229.1
2022-07-20 03:30:00,-0.23,0.15,14.5,78,5.81,247.7
2022-07-20 03:35:00,-0.27,0.18,14.49,79,7.2,259.1
2022-07-20 03:40:00,-0.28,0.15,14.47,79,5.18,269.8
2022-07-20 03:45:00,-0.34,0.17,14.4,80,4.93,264.6
2022-07-20 03:50:00,-0.41,0.17,14.37,80,5.57,270.7
2022-07-20 03:55:00,-0.33,0.17,14.4,79,6.36,273.4
2022-07-20 04:00:00,-0.31,0.2,14.47,79,5.1,258.3
2022-07-20 04:05:00,Z/S,0.22,14.46,79,3.92,278
2022-07-20 04:10:00,Z/S,0.2,14.4,79,3.53,238.5
2022-07-20 04:15:00,Z/S,0.14,14.4,79,5.91,230
2022-07-20 04:20:00,Z/S,0.19,14.39,79,6.46,246.9
2022-07-20 04:25:00,Z/S,0.19,14.39,79,7.18,266.1
2022-07-20 04:30:00,Z/S,0.19,14.32,80,5.74,279.9
2022-07-20 04:35:00,Z/S,0.23,14.38,79,5.16,258
2022-07-20 04:40:00,Z/S,0.2,14.4,79,5.42,259.5
2022-07-20 04:45:00,Z/S,0.21,14.45,79,6.29,244.9
2022-07-20 04:50:00,Z/S,0.16,14.42,79,6.38,242.5
2022-07-20 04:55:00,Z/S,0.15,14.39,79,5.35,227.7
2022-07-20 05:00:00,-0.08,Z/S,14.39,79,5.03,268
2022-07-20 05:05:00,-0.12,Z/S,14.4,80,5.41,273.8
2022-07-20 05:10:00,-0.38,Z/S,14.4,79,6.1,274.7
2022-07-20 05:15:00,-0.2,Z/S,14.4,79,4.91,270.9
2022-07-20 05:20:00,-0.17,Z/S,14.4,79,8.29,256.2
2022-07-20 05:25:00,-0.36,Z/S,14.4,79,6.03,247.3
2022-07-20 05:30:00,-0.21,Z/S,14.4,79,6.46,241.6
2022-07-20 05:35:00,-0.18,Z/S,14.45,79,6.62,262.2
2022-07-20 05:40:00,-0.26,Z/S,14.5,78,8.18,239.1
2022-07-20 05:45:00,-0.29,Z/S,14.5,78,6.7,256.2
2022-07-20 05:50:00,-0.25,Z/S,14.5,77,6.06,246.1
2022-07-20 05:55:00,-0.22,Z/S,14.49,78,6.82,241.7
2022-07-20 06:00:00,-0.27,0.24,14.48,77,7.64,240.7
2022-07-20 06:05:00,-0.27,0.28,14.5,78,5.53,249.9
2022-07-20 06:10:00,-0.32,0.23,14.5,77,5.78,241.6
2022-07-20 06:15:00,-0.25,0.18,14.5,78,6.08,242.1
2022-07-20 06:20:00,-0.12,0.2,14.55,78,5.39,235.7
2022-07-20 06:25:00,-0.32,0.19,14.61,77,4.71,212.9
2022-07-20 06:30:00,-0.34,0.25,14.67,77,5.98,237.2
2022-07-20 06:35:00,-0.26,0.24,14.7,76,7.38,244.1
2022-07-20 06:40:00,-0.22,0.22,14.75,76,5.97,255.2
2022-07-20 06:45:00,-0.37,0.2,14.8,76,6.31,248.2
2022-07-20 06:50:00,-0.21,0.22,14.8,76,3.56,241
2022-07-20 06:55:00,-0.36,0.17,14.99,76,6.24,240.3
2022-07-20 07:00:00,-0.15,0.17,15.2,74,8.32,245
2022-07-20 07:05:00,-0.34,0.18,15.1,74,5.34,229.8
2022-07-20 07:10:00,-0.42,0.21,15.02,75,6.39,221.8
2022-07-20 07:15:00,-0.28,0.14,15.57,73,4.89,219.1
2022-07-20 07:20:00,-0.38,0.2,16.13,71,7.65,235.2
2022-07-20 07:25:00,-0.36,0.16,16.49,69,8.13,249
2022-07-20 07:30:00,-0.34,0.19,16.86,68,7.2,258.9
2022-07-20 07:35:00,-0.22,0.14,17.17,66,8.47,261.9
2022-07-20 07:40:00,-0.25,0.14,17.47,66,6.13,244.4
2022-07-20 07:45:00,-0.23,0.17,17.52,65,9.66,249.4
2022-07-20 07:50:00,-0.18,0.13,17.66,64,8.48,244.3
2022-07-20 07:55:00,-0.4,0.2,17.81,63,7.2,259.4
2022-07-20 08:00:00,-0.14,0.17,17.88,63,9.87,270.7
2022-07-20 08:05:00,-0.28,0.15,17.86,64,9.5,229.6
2022-07-20 08:10:00,-0.35,0.21,18.11,63,7.46,233.2
2022-07-20 08:15:00,Cal,Cal,18.15,63,7.89,235.8
2022-07-20 08:20:00,Cal,Cal,18.53,62,7.35,245
2022-07-20 08:25:00,Cal,Cal,19.01,60,6.35,255.9
2022-07-20 08:30:00,Cal,Cal,19.36,59,6.12,201.9
2022-07-20 08:35:00,Cal,0.17,19.23,60,8.94,221.7
2022-07-20 08:40:00,Cal,0.17,18.68,61,7.88,224.3
2022-07-20 08:45:00,Cal,0.17,18.62,62,7.56,288.7
2022-07-20 08:50:00,Cal,0.1,19.07,57,10.16,300.1
2022-07-20 08:55:00,Cal,0.13,19.59,55,12.19,290.9
2022-07-20 09:00:00,Cal,0.09,19.77,52,12.55,306.5
2022-07-20 09:05:00,Cal,0.12,19.83,53,9.64,298.9
2022-07-20 09:10:00,Cal,0.08,19.9,52,10.67,305.3
2022-07-20 09:15:00,Cal,0.16,20.18,52,8.59,300.3
2022-07-20 09:20:00,Cal,0.11,19.95,52,11.6,285.1
2022-07-20 09:25:00,Cal,0.13,20.15,52,11.21,287.5
2022-07-20 09:30:00,Cal,0.12,19.97,51,13.46,291.2
2022-07-20 09:35:00,Cal,0.09,20.18,50,15.17,303.3
2022-07-20 09:40:00,Cal,0.09,20.73,49,13.64,292.5
2022-07-20 09:45:00,Cal,0.09,20.97,48,12.76,295.4
2022-07-20 09:50:00,Cal,0.13,20.77,48,15.56,299
2022-07-20 09:55:00,Cal,0.07,20.65,50,11.01,278.9
2022-07-20 10:00:00,Cal,0.11,20.99,49,12.62,286.3
2022-07-20 10:05:00,Cal,0.09,20.7,49,13.53,290.8
2022-07-20 10:10:00,Cal,0.1,21.1,49,11.47,287.6
2022-07-20 10:15:00,Cal,0.09,20.97,48,11.66,303.5
2022-07-20 10:20:00,Cal,0.11,21.19,48,14.72,304.4
2022-07-20 10:25:00,Cal,0.04,21.51,45,12.78,300.1
2022-07-20 10:30:00,Cal,0.09,21.51,46,11.66,299.1
2022-07-20 10:35:00,Cal,0.14,21.33,46,13.53,309.8
2022-07-20 10:40:00,Cal,0.1,21.34,45,20.83,296.1
2022-07-20 10:45:00,Cal,0.11,21.31,45,17.54,299.8
2022-07-20 10:50:00,Cal,0.11,21.64,45,13.6,293.3
2022-07-20 10:55:00,Cal,0.11,22.08,45,11.22,303
2022-07-20 11:00:00,Cal,0.12,22.01,44,17.66,301.7
2022-07-20 11:05:00,Cal,0.13,22.04,44,17.21,298.5
2022-07-20 11:10:00,0.17,0.15,21.43,45,15.61,295.5
2022-07-20 11:15:00,0.21,0.09,21.39,45,14.1,290.3
2022-07-20 11:20:00,-0.01,0.13,21.4,45,12.3,290.3
2022-07-20 11:25:00,0.24,0.11,21.65,46,9.57,299.6
2022-07-20 11:30:00,-0.09,0.15,21.8,45,13.75,306.5
2022-07-20 11:35:00,0.14,0.11,21.73,44,15.69,290.9
2022-07-20 11:40:00,-0.17,0.12,21.81,44,13.96,291.5
2022-07-20 11:45:00,-0.14,0.13,22.18,43,16.42,292.8
2022-07-20 11:50:00,-0.04,0.12,21.94,44,18.83,305.2
2022-07-20 11:55:00,-0.27,0.11,22.02,45,12.79,294.2
2022-07-20 12:00:00,-0.22,0.09,22.2,43,14.54,301.2
2022-07-20 12:05:00,-0.23,0.11,22.2,44,13.94,303.7
2022-07-20 12:10:00,0.01,0.08,22.23,43,19.07,302.4
2022-07-20 12:15:00,-0.24,0.15,22.15,43,19.77,300.7
2022-07-20 12:20:00,-0.24,0.13,22.2,43,20.27,299.8
2022-07-20 12:25:00,-0.13,0.09,22.51,43,14.84,303.4
2022-07-20 12:30:00,-0.36,0.11,23.13,41,17.46,301.2
2022-07-20 12:35:00,-0.15,0.1,22.73,42,18.04,309
2022-07-20 12:40:00,-0.25,0.12,23.54,41,15.66,304.2
2022-07-20 12:45:00,-0.17,0.09,23.36,41,16.72,307.5
2022-07-20 12:50:00,-0.15,0.06,23.23,40,19.09,294.9
2022-07-20 12:55:00,0.11,0.07,23.91,39,14.39,295.3
2022-07-20 13:00:00,-0.01,0.09,23.66,39,13.44,313.2
2022-07-20 13:05:00,-0.2,0.06,22.8,41,11.65,305
2022-07-20 13:10:00,-0.1,0.07,22.5,42,12.75,303
2022-07-20 13:15:00,-0.17,0.12,22.5,43,10.71,306.8
2022-07-21 04:05:00,-0.25,0.15,11.07,93,1.89,58.18
2022-07-21 04:10:00,-0.37,0.23,10.98,95,2.26,53.99
2022-07-21 04:15:00,-0.23,0.2,10.79,96,3.55,159
2022-07-21 04:20:00,-0.43,0.21,10.5,101,4.53,158.4
2022-07-21 04:25:00,-0.24,0.19,10.72,101,4.29,176.7
2022-07-21 04:30:00,-0.04,0.19,10.87,97,4.67,184.9
2022-07-21 04:35:00,-0.1,0.24,10.93,94,3.11,189.5
2022-07-21 04:40:00,-0.33,0.23,10.88,94,3.45,244.8
2022-07-21 04:45:00,-0.25,0.23,10.89,94,2.83,255.3
2022-07-21 04:50:00,-0.28,0.2,10.69,95,3.4,190.4
2022-07-21 04:55:00,-0.21,0.24,10.67,97,3.16,59.37
2022-07-21 05:00:00,-0.32,0.24,10.8,95,1.95,90.9
2022-07-21 05:05:00,Z/S,0.28,10.89,95,2.1,133.8
2022-07-21 05:10:00,Z/S,0.3,10.99,94,1.86,132.5
2022-07-21 05:15:00,Z/S,0.25,11.03,94,2.24,118.6
2022-07-21 05:20:00,Z/S,0.25,11.13,93,3.56,157.8
2022-07-21 05:25:00,Z/S,0.29,11.3,92,2.69,175.1
2022-07-21 05:30:00,Z/S,0.3,11.37,91,2.02,162.6
2022-07-21 05:35:00,Z/S,0.29,11.55,91,2.55,61.51
2022-07-21 05:40:00,Z/S,0.29,11.88,89,1.93,76.48
2022-07-21 05:45:00,Z/S,0.3,11.98,89,1.79,47.44
2022-07-21 05:50:00,Z/S,0.28,12.26,87,1.72,327.6
2022-07-21 05:55:00,Z/S,0.3,12.36,86,2.73,311.6
2022-07-21 06:00:00,-0.06,0.32,12.55,86,3.64,302.7
2022-07-21 06:05:00,-0.14,0.35,12.81,84,1.51,322.1
2022-07-21 06:10:00,-0.38,0.31,12.84,84,1.71,105.1
2022-07-21 06:15:00,-0.12,0.3,12.9,84,2.6,185.6
2022-07-21 06:20:00,-0.32,0.25,13,84,2.75,278
2022-07-21 06:25:00,-0.47,0.26,13.08,83,4.83,320.5
2022-07-21 06:30:00,-0.09,0.29,13.2,82,3.6,339.3
2022-07-21 06:35:00,-0.33,0.21,13.48,82,3.66,292.8
2022-07-21 06:40:00,-0.07,0.28,13.6,81,3.56,296
2022-07-21 06:45:00,-0.14,0.25,13.77,80,3.73,251.8
2022-07-21 06:50:00,-0.26,0.21,14.05,79,6.35,278.6
2022-07-21 06:55:00,0.01,0.25,14.23,78,5.71,292.5
2022-07-21 07:00:00,-0.29,0.24,14.43,78,5.05,277.4
2022-07-21 07:15:00,0.19,0.22,15.14,75,3.91,336.9
2022-07-21 07:20:00,0.32,0.19,15.56,72,6.07,320.7
2022-07-21 07:25:00,0.54,0.22,15.68,71,4.91,321.7
2022-07-21 07:30:00,1.97,0.19,15.93,69,6.56,321.3
2022-07-21 07:35:00,1.79,0.17,16,69,4.4,333.2
2022-07-21 07:40:00,1.7,0.21,16.17,69,6.49,316.7
2022-07-21 07:45:00,1.97,0.19,16.22,68,3.72,144.2
2022-07-21 08:00:00,1.28,0.15,16.98,66,2.6,66.89
2022-07-21 08:05:00,0.97,0.18,17.39,64,3.83,317.6
2022-07-21 08:10:00,0.72,0.17,17.62,65,2.98,76.75
2022-07-21 08:15:00,0.93,0.2,18.07,63,4.2,52
2022-07-21 08:20:00,0.94,0.17,17.91,64,4.02,61.92
2022-07-21 08:25:00,1.12,0.19,17.72,63,4.97,125.4
2022-07-21 08:30:00,1.34,0.22,17.77,61,7.02,287.8
2022-07-21 08:35:00,2.39,0.18,17.65,58,8.65,339.3
2022-07-21 08:40:00,1.83,0.14,17.83,58,6.17,14.59
2022-07-21 08:45:00,1.8,0.15,18.22,57,6.45,36.6
2022-07-21 08:50:00,1.43,0.15,18.14,57,5.97,17.8
2022-07-21 08:55:00,1.55,0.07,18.39,56,5.61,22.9
2022-07-21 09:00:00,0.96,0.06,18.38,56,4.79,353.5
2022-07-21 09:05:00,0.44,0.11,18.67,55,6.62,4.67
2022-07-21 09:10:00,0.3,0.08,18.25,54,6.57,1.54
2022-07-21 09:15:00,0.02,0.07,18.32,55,9.01,354.4
2022-07-21 09:20:00,-0.01,0.11,17.74,56,8.81,1.09
2022-07-21 09:25:00,0.13,0.09,17.61,56,5.73,357.8
2022-07-21 09:30:00,0.01,0.06,17.76,57,4.13,21.7
2022-07-21 09:35:00,-0.18,0.11,17.71,60,4.86,32.98
2022-07-21 09:40:00,0.06,0.11,17.72,60,4.51,350.3
2022-07-21 09:45:00,-0.27,0.11,17.58,61,3.19,358.1
2022-07-21 09:50:00,-0.19,0.13,17.91,58,3.94,33.04
2022-07-21 09:55:00,0.12,0.1,18.58,57,3.18,97.1
2022-07-21 10:00:00,0.15,0.1,18.55,55,4.26,34.98
2022-07-21 10:05:00,-0.14,0.09,18.21,55,3.7,2.34
2022-07-21 10:10:00,-0.02,0.11,18.72,55,3.41,185.2
2022-07-21 10:15:00,-0.04,0.06,18.68,55,4.02,171.5
2022-07-21 10:20:00,0.04,0.12,19.23,55,5.21,96.2
2022-07-21 10:25:00,-0.02,0.11,19.9,52,5.81,81.2
2022-07-21 10:30:00,0.07,0.11,19.84,51,6.42,92.9
2022-07-21 10:35:00,-0.09,0.13,19.71,52,5.07,124.5
2022-07-21 10:40:00,0.29,0.1,20.16,51,4.55,98.9
2022-07-21 10:45:00,0.91,0.11,20.53,49,4.11,109
2022-07-21 10:50:00,0.48,0.11,20.74,50,4.94,96.5
2022-07-21 10:55:00,0.48,0.18,20.97,49,4.75,118.9
2022-07-21 11:00:00,0.65,0.15,21.02,49,5.31,134.8
2022-07-21 11:05:00,0.77,0.13,20.86,47,5.88,112.7
2022-07-21 11:10:00,0.46,0.11,21.19,48,5.28,109.9
2022-07-21 11:15:00,0.66,0.14,21.3,48,5.37,106.8
2022-07-22 03:20:00,-0.31,0.28,13.06,105,7.17,318.1
2022-07-22 03:25:00,-0.07,0.26,13.1,104,5.1,326.6
2022-07-22 03:30:00,-0.14,0.25,13.12,104,4.59,339.4
2022-07-22 03:35:00,-0.16,0.14,13.1,104,4.65,331.2
2022-07-22 03:40:00,-0.32,0.18,13.11,105,4.85,333.1
2022-07-22 03:45:00,-0.41,0.15,13.1,104,4.22,343.5
2022-07-22 03:50:00,-0.25,0.19,13.06,105,3.05,341.1
2022-07-22 03:55:00,-0.36,0.21,13,105,2.71,345.8
2022-07-22 04:00:00,0.14,0.2,13,106,3.92,353
2022-07-22 04:05:00,-0.2,0.22,13,106,5.24,345.6
2022-07-22 04:10:00,-0.32,0.27,13,105,4.67,337.3
2022-07-22 04:15:00,-0.17,0.23,12.95,105,5.35,342.5
2022-07-22 04:20:00,-0.26,0.21,12.9,106,3.75,326.5
2022-07-22 04:25:00,-0.26,0.17,12.9,106,2.46,326.1
2022-07-22 04:30:00,-0.14,0.21,12.9,106,3.51,329.9
2022-07-22 04:35:00,-0.33,0.18,12.9,105,4.67,324.6
2022-07-22 04:40:00,-0.24,0.16,12.9,105,3.87,335.1
2022-07-22 04:45:00,-0.18,0.17,12.9,106,4.47,305.8
2022-07-22 04:50:00,-0.18,0.18,12.9,106,3.62,302
2022-07-22 04:55:00,-0.33,0.19,12.9,106,3.68,296.2
2022-07-22 05:00:00,-0.31,0.19,12.86,106,3.98,309.9
2022-07-22 05:05:00,-0.09,0.17,12.9,106,4.18,303
2022-07-22 05:10:00,-0.18,0.19,12.9,106,4.83,310.1
2022-07-22 05:15:00,-0.31,0.23,12.9,106,4.08,309.8
2022-07-22 05:20:00,-0.31,0.18,12.9,106,5.08,308.4
2022-07-22 05:25:00,-0.23,0.17,12.9,106,5.07,307.3
2022-07-22 05:30:00,-0.29,0.17,12.9,105,6.19,316.8
2022-07-22 05:35:00,-0.22,0.13,12.96,105,6.78,318.9
2022-07-22 05:40:00,-0.4,0.15,12.95,105,6.59,320.7
