Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS20, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humitidy (%), Temp (deg. C), Precip (mm)
2022-07-04 16:35:00,0.09,0.24,1.96,-0.09,0.29,0.2,7.31,121.6,38,21.32,0
2022-07-04 16:40:00,-0.04,0.21,2.01,-0.12,0.29,0.17,6.58,125.5,39,21.21,0
2022-07-04 16:45:00,-0.13,0.27,2.01,-0.11,0.3,0.19,6.57,124.7,38,21.25,0
2022-07-04 16:50:00,0.03,0.28,1.97,-0.1,0.33,0.24,5.57,88.2,37,21.35,0
2022-07-04 16:55:00,0.06,0.33,1.96,-0.09,0.3,0.21,6.77,100.7,38,21.54,0
2022-07-04 17:00:00,0.05,0.24,1.97,-0.14,0.35,0.22,9.44,85.2,36,21.74,0
2022-07-04 17:05:00,-0.18,0.28,1.95,-0.12,0.34,0.21,12.73,119,36,21.7,0
2022-07-04 17:10:00,-0.47,0.26,1.95,-0.12,0.37,0.24,9.46,100.7,35,21.75,0
2022-07-04 17:15:00,-0.19,0.25,1.95,-0.11,0.37,0.26,7.74,94.7,35,22.49,0
2022-07-04 17:20:00,-0.14,0.29,1.96,-0.14,0.37,0.23,9.03,89.6,34,22.93,0
2022-07-04 17:25:00,0.05,0.19,1.96,-0.14,0.32,0.18,9.39,69.8,35,22.24,0
2022-07-04 17:30:00,0.28,0.28,1.95,-0.1,0.32,0.22,8.24,93.1,37,21.9,0
2022-07-04 17:35:00,-0.02,0.3,1.94,-0.13,0.33,0.2,9.4,123.2,37,21.78,0
2022-07-04 17:40:00,-0.01,0.25,1.95,-0.13,0.34,0.2,7.16,126.7,40,21.46,0
2022-07-04 17:45:00,0.01,0.23,1.96,-0.13,0.33,0.2,5.6,133.2,41,21.3,0
2022-07-04 17:50:00,0.04,0.2,1.95,-0.13,0.34,0.21,8.23,152.7,40,21.3,0
2022-07-04 17:55:00,0.22,0.19,1.95,-0.08,0.28,0.2,7.71,139.6,39,21.86,0
2022-07-04 18:00:00,0.18,0.21,1.96,-0.11,0.32,0.21,9.1,134.5,38,22.35,0
2022-07-04 18:05:00,-0.03,0.19,1.97,-0.12,0.32,0.2,11.18,105.5,37,22.28,0
2022-07-04 18:10:00,0.02,0.25,1.94,-0.11,0.31,0.2,9.2,119,39,22.08,0
2022-07-04 18:15:00,0.22,0.25,1.95,-0.09,0.3,0.22,9.68,126.4,39,22.23,0
2022-07-04 18:20:00,0.14,0.2,1.94,-0.12,0.33,0.21,11.52,106.4,38,21.86,0
2022-07-04 18:25:00,-0.21,0.22,1.96,-0.06,0.27,0.22,8.44,108.4,38,21.78,0
2022-07-04 18:30:00,0.1,0.26,1.93,-0.13,0.36,0.23,8.26,119.8,38,21.89,0
2022-07-04 18:35:00,0.19,0.28,1.94,-0.13,0.36,0.24,7.59,157.1,39,21.77,0
2022-07-04 18:40:00,0.22,0.24,1.94,-0.11,0.35,0.24,9.64,115.1,38,21.79,0
2022-07-04 18:45:00,0.06,0.27,1.93,-0.12,0.36,0.24,7.65,113.9,37,21.72,0
2022-07-04 18:50:00,-0.02,0.29,1.95,-0.1,0.3,0.2,8.72,124.5,38,21.76,0
2022-07-04 18:55:00,0.12,0.28,1.93,-0.11,0.28,0.18,9.38,121.7,37,21.76,0
2022-07-04 19:00:00,0.13,0.22,1.94,-0.11,0.27,0.16,9.45,108.2,37,21.61,0
2022-07-04 19:05:00,-0.14,0.21,1.94,-0.12,0.29,0.17,9.14,113.2,37,21.56,0
2022-07-04 19:10:00,-0.1,0.23,1.95,-0.1,0.28,0.17,9.96,112.8,37,21.41,0
2022-07-04 19:15:00,0.03,0.28,1.95,-0.12,0.28,0.16,7.9,126.7,38,21.38,0
2022-07-04 19:20:00,-0.1,0.2,1.95,-0.15,0.31,0.16,8.78,139.7,39,21.04,0
2022-07-04 19:25:00,-0.13,0.23,1.95,-0.12,0.32,0.2,7.67,115.1,39,20.85,0
2022-07-04 19:30:00,-0.08,0.26,1.94,-0.13,0.29,0.16,7.11,141.3,40,20.86,0
2022-07-04 19:35:00,0.05,0.16,1.95,-0.11,0.29,0.18,9.01,125.9,39,20.87,0
2022-07-04 19:40:00,-0.08,0.34,1.94,-0.14,0.34,0.2,9.11,120.5,39,20.64,0
2022-07-04 19:45:00,0.11,0.34,1.96,-0.13,0.3,0.18,8.1,123.2,39,20.5,0
2022-07-04 19:50:00,0.01,0.26,1.96,-0.12,0.29,0.17,6.34,118.3,40,20.46,0
2022-07-04 19:55:00,0.06,0.28,1.96,-0.11,0.31,0.19,5.82,122.5,41,20.35,0
2022-07-04 20:00:00,0.14,0.29,1.95,-0.13,0.3,0.17,5.67,124.9,42,20.19,0
2022-07-04 20:05:00,0.13,0.3,1.96,-0.13,0.31,0.19,4.92,122,43,19.96,0
2022-07-04 20:10:00,0.21,0.33,1.98,-0.1,0.28,0.19,4.8,125.1,45,19.62,0
2022-07-04 20:15:00,-0.08,0.25,1.97,-0.12,0.32,0.2,5.31,122,45,19.37,0
2022-07-04 20:20:00,0.05,0.22,1.97,-0.15,0.34,0.19,4.75,126.8,46,18.99,0
2022-07-04 20:25:00,-0.06,0.34,1.95,-0.12,0.34,0.21,4.46,124.5,47,18.72,0
2022-07-04 20:30:00,0.17,0.29,1.97,-0.14,0.3,0.16,3.57,123.6,50,18.26,0
2022-07-04 20:35:00,0.08,0.3,1.98,-0.1,0.27,0.16,3.78,122.4,54,17.55,0
2022-07-04 20:40:00,-0.03,0.23,1.96,-0.14,0.33,0.19,3.43,123.9,54,16.94,0
2022-07-04 20:45:00,0.11,0.18,1.99,-0.15,0.31,0.17,3.59,117.8,56,16.5,0
2022-07-04 20:50:00,0.09,0.2,1.98,-0.13,0.3,0.17,3.93,111.2,57,16.14,0
2022-07-04 20:55:00,0.22,0.27,2,-0.14,0.35,0.21,3.95,117.9,60,15.77,0
2022-07-04 21:00:00,0.05,0.28,1.98,-0.14,0.33,0.19,4.08,119.1,60,15.41,0
2022-07-04 21:05:00,0.05,0.31,1.99,-0.12,0.3,0.17,3.42,125.1,60,15.15,0
2022-07-04 21:10:00,-0.07,0.34,1.99,-0.11,0.29,0.18,2.98,124.9,62,14.85,0
2022-07-04 21:15:00,0,0.31,1.97,-0.12,0.29,0.16,2.61,122.4,63,14.52,0
2022-07-04 21:20:00,0.08,0.19,1.97,-0.12,0.29,0.17,2.74,138.3,62,14.25,0
2022-07-04 21:25:00,0.08,0.23,2,-0.17,0.31,0.15,3.3,138.7,63,14.06,0
2022-07-04 21:30:00,-0.06,0.3,2.03,-0.12,0.24,0.13,5.35,121.7,67,13.82,0
2022-07-04 21:35:00,0.24,0.32,2.03,-0.14,0.27,0.13,5.32,134.1,66,13.52,0
2022-07-04 21:40:00,-0.11,0.34,2.02,-0.15,0.28,0.12,3.52,130.7,66,13.21,0
2022-07-04 21:45:00,-0.09,0.37,2.03,-0.15,0.26,0.1,3.38,134.1,65,13.04,0
2022-07-04 21:50:00,-0.04,0.39,2.02,-0.11,0.23,0.11,3.13,134.3,66,12.87,0
2022-07-04 21:55:00,0.06,0.29,2.03,-0.11,0.22,0.11,2.98,140,67,12.67,0
2022-07-04 22:00:00,0.08,0.35,2.03,-0.13,0.23,0.1,3.27,132.5,68,12.45,0
2022-07-04 22:05:00,-0.03,0.33,2.05,-0.1,0.18,0.08,2.63,120.9,72,12.22,0
2022-07-04 22:10:00,0.07,0.32,2.04,-0.12,0.23,0.11,2.42,113.5,73,12.13,0
2022-07-04 22:15:00,-0.15,0.31,2.02,-0.13,0.28,0.15,2.05,95.1,73,11.82,0
2022-07-04 22:20:00,0.13,0.3,2.01,-0.13,0.22,0.08,2.56,68.46,74,11.35,0
2022-07-04 22:25:00,-0.07,0.32,2.04,-0.13,0.26,0.14,2.57,92.9,75,10.98,0
2022-07-04 22:30:00,0.09,0.36,2.08,-0.13,0.28,0.15,3.09,106.1,72,11.02,0
2022-07-04 22:35:00,-0.03,0.32,2.05,-0.14,0.22,0.08,3.54,105.2,72,11.2,0
2022-07-04 22:40:00,0.19,0.28,2.05,-0.11,0.19,0.08,4.54,107.4,74,11.16,0
2022-07-04 22:45:00,0.13,0.32,2.03,-0.11,0.24,0.13,4.18,106.9,72,11.29,0
2022-07-04 22:50:00,0.15,0.35,2.02,-0.15,0.21,0.06,4.39,109,72,11.26,0
2022-07-04 22:55:00,-0.12,0.33,2.02,-0.11,0.2,0.09,4.39,111.7,73,10.91,0
2022-07-04 23:00:00,0.25,0.28,2.01,-0.14,0.2,0.06,3.45,115.9,74,10.64,0
2022-07-04 23:05:00,0.08,0.29,1.99,-0.13,0.21,0.09,3.17,116.1,74,10.66,0
2022-07-04 23:10:00,0.22,0.33,2,-0.13,0.22,0.1,4.26,110.7,73,10.7,0
2022-07-04 23:15:00,-0.08,0.32,2.01,-0.14,0.22,0.09,4.67,110.8,74,10.69,0
2022-07-04 23:20:00,-0.1,0.32,2.04,-0.14,0.18,0.04,4.9,112.8,75,10.44,0
2022-07-04 23:25:00,0.12,0.36,2.02,-0.12,0.2,0.08,3.72,121.6,76,10.3,0
2022-07-04 23:30:00,0.05,0.26,1.99,-0.14,0.21,0.08,4.43,115.4,76,10.23,0
2022-07-04 23:35:00,0.07,0.16,2.01,-0.14,0.22,0.08,3.38,125.5,75,10.31,0
2022-07-04 23:40:00,0.12,0.28,2.04,-0.09,0.16,0.07,4.3,131.2,77,9.87,0
2022-07-04 23:45:00,-0.09,0.23,2.06,-0.13,0.23,0.09,4.62,129.7,78,9.78,0
2022-07-04 23:50:00,-0.01,0.29,2.02,-0.11,0.19,0.08,4.11,127.9,78,9.65,0
2022-07-04 23:55:00,-0.05,0.3,2.01,-0.11,0.17,0.05,3.43,121,77,9.78,0
2022-07-05 00:00:00,0.04,0.25,Z/S,-0.13,0.21,0.08,4,136.1,78,9.73,0
2022-07-05 00:05:00,Z/S,0.25,Z/S,-0.15,0.22,0.07,4.48,143.1,78,9.6,0
2022-07-05 00:10:00,Z/S,0.28,Z/S,-0.14,0.22,0.08,5.17,128.1,79,9.49,0
2022-07-05 00:15:00,Z/S,0.24,Z/S,-0.16,0.24,0.08,5.56,124,79,9.57,0
2022-07-05 00:20:00,Z/S,0.19,Z/S,-0.11,0.19,0.08,5.1,119.9,78,10.04,0
2022-07-05 00:25:00,Z/S,0.2,Z/S,-0.13,0.24,0.11,4.81,121.1,76,10.34,0
2022-07-05 00:30:00,Z/S,0.3,Z/S,-0.13,0.24,0.11,5.85,113.4,77,10.19,0
2022-07-05 00:35:00,Z/S,0.23,Z/S,-0.13,0.25,0.12,5.14,120.6,76,10.28,0
2022-07-05 00:40:00,Z/S,0.25,Z/S,-0.14,0.23,0.09,3.99,134.4,77,10.05,0
2022-07-05 00:45:00,Z/S,0.37,Z/S,-0.13,0.25,0.12,4.76,130,79,9.85,0
2022-07-05 00:50:00,Z/S,0.29,Z/S,-0.11,0.24,0.13,5.07,131.2,78,10.02,0
2022-07-05 00:55:00,Z/S,0.21,Z/S,-0.13,0.25,0.13,4.99,118.5,78,9.99,0
2022-07-05 01:00:00,Z/S,0.28,Z/S,-0.14,0.29,0.15,5.83,117.3,78,10.02,0
2022-07-05 01:05:00,-0.05,Z/S,2.02,-0.12,0.25,0.12,5.14,122.7,77,9.97,0
2022-07-05 01:10:00,0.08,Z/S,2,-0.16,0.31,0.15,3.76,135.5,79,9.59,0
2022-07-05 01:15:00,0.17,Z/S,2.01,-0.15,0.33,0.18,5.08,130.9,79,9.7,0
2022-07-05 01:20:00,-0.06,Z/S,1.99,-0.15,0.33,0.18,5.29,127.9,77,10.17,0
2022-07-05 01:25:00,0.05,Z/S,1.98,-0.1,0.29,0.19,6.74,120.3,74,10.69,0
2022-07-05 01:30:00,0.09,Z/S,1.97,-0.1,0.27,0.17,6.62,128,72,11.02,0
2022-07-05 01:35:00,0.13,Z/S,1.97,-0.15,0.36,0.2,5.67,122.9,71,11.24,0
2022-07-05 01:40:00,0.18,Z/S,1.97,-0.1,0.34,0.24,5.32,128.4,69,11.63,0
2022-07-05 01:45:00,-0.11,Z/S,2,-0.14,0.38,0.24,5.66,127.1,69,11.53,0
2022-07-05 01:50:00,-0.09,Z/S,1.95,-0.09,0.32,0.23,5.6,125.6,71,10.98,0
2022-07-05 01:55:00,-0.04,Z/S,1.98,-0.13,0.32,0.19,4.79,126.2,72,10.97,0
2022-07-05 02:00:00,-0.03,0.28,2.03,-0.11,0.33,0.22,5.39,119.4,73,10.74,0
2022-07-05 02:05:00,-0.13,0.26,1.98,-0.12,0.35,0.23,6.51,121.5,70,11.37,0
2022-07-05 02:10:00,-0.08,0.28,1.97,-0.1,0.34,0.24,6.46,124.4,67,11.9,0
2022-07-05 02:15:00,-0.07,0.27,1.96,-0.14,0.36,0.22,6.22,132.6,67,11.9,0
2022-07-05 02:20:00,0.06,0.25,1.96,-0.1,0.33,0.22,6.16,132.9,68,11.62,0
2022-07-05 02:25:00,-0.04,0.23,1.97,-0.11,0.34,0.24,5.27,127.2,70,11.18,0
2022-07-05 02:30:00,-0.07,0.24,1.96,-0.13,0.38,0.25,6,125,69,11.31,0
2022-07-05 02:35:00,0.03,0.25,1.95,-0.12,0.35,0.23,6.27,128.8,68,11.5,0
2022-07-05 02:40:00,0.01,0.28,1.96,-0.14,0.36,0.22,6.01,124.2,68,11.5,0
2022-07-05 02:45:00,-0.02,0.26,1.96,-0.12,0.4,0.28,5.9,122,68,11.45,0
2022-07-05 02:50:00,0,0.22,1.96,-0.12,0.33,0.22,5.53,124.7,68,11.47,0
2022-07-05 02:55:00,0.17,0.33,1.97,-0.14,0.37,0.23,6.3,121.8,68,11.4,0
2022-07-05 03:00:00,0.19,0.26,1.99,-0.14,0.37,0.24,5.97,123.2,69,11.38,0
2022-07-05 03:05:00,0.07,0.3,1.99,-0.12,0.4,0.28,6.83,118.8,69,11.41,0
2022-07-05 03:10:00,0.02,0.23,1.99,-0.14,0.38,0.24,6.6,120,68,11.51,0
2022-07-05 03:15:00,-0.08,0.22,1.99,-0.15,0.42,0.28,6.69,120.2,68,11.62,0
2022-07-05 03:20:00,-0.01,0.25,2,-0.14,0.4,0.26,7.37,121.2,68,11.64,0
2022-07-05 03:25:00,0.16,0.21,1.99,-0.14,0.42,0.28,6.78,117.1,68,11.63,0
2022-07-05 03:30:00,0.02,0.15,1.99,-0.16,0.41,0.24,6.3,119,69,11.43,0
2022-07-05 03:35:00,0.14,0.09,1.99,-0.15,0.44,0.29,6.37,120.9,68,11.44,0
2022-07-05 03:40:00,0.02,0.22,1.99,-0.1,0.41,0.31,5.55,128.5,68,11.37,0
2022-07-05 03:45:00,0.23,0.18,1.99,-0.14,0.49,0.35,6.33,128.2,68,11.3,0
2022-07-05 03:50:00,0.11,0.15,1.98,-0.13,0.48,0.35,6.09,124,69,11.31,0
2022-07-05 03:55:00,0.29,0.25,1.98,-0.11,0.46,0.35,6.71,122.4,69,11.3,0
2022-07-05 04:00:00,0.26,0.18,1.99,-0.13,0.47,0.35,7.38,121.4,69,11.3,0
2022-07-05 04:05:00,0.16,0.26,2,Z/S,Z/S,Z/S,6.7,124.5,69,11.3,0
2022-07-05 04:10:00,-0.05,0.17,2,Z/S,Z/S,Z/S,7.56,128,69,11.44,0
2022-07-05 04:15:00,0.03,0.19,1.99,Z/S,Z/S,Z/S,6.61,135.4,68,11.6,0
2022-07-05 04:20:00,0.11,0.14,1.99,Z/S,Z/S,Z/S,6.92,127.4,68,11.57,0
2022-07-05 04:25:00,0.12,0.15,1.97,Z/S,Z/S,Z/S,6.45,123.7,69,11.39,0
2022-07-05 04:30:00,0.03,0.11,1.95,Z/S,Z/S,Z/S,6.55,132.9,69,11.51,0
2022-07-05 04:35:00,0.11,0.13,1.98,Z/S,Z/S,Z/S,6.6,132.7,69,11.54,0
2022-07-05 04:40:00,-0.07,0.07,1.98,Z/S,Z/S,Z/S,5.58,125.7,69,11.53,0
2022-07-05 04:45:00,0.02,0.04,1.98,Z/S,Z/S,Z/S,5.81,123.9,70,11.45,0
2022-07-05 04:50:00,-0.02,0.06,2.02,Z/S,Z/S,Z/S,6.36,127.3,70,11.47,0
2022-07-05 04:55:00,0.09,0.06,2.02,Z/S,Z/S,Z/S,6.41,117.8,70,11.57,0
2022-07-05 05:00:00,0,0.11,2,Z/S,Z/S,Z/S,6.87,120.6,70,11.77,0
2022-07-05 05:05:00,0.11,-0.05,2.02,-0.13,0.54,0.41,7.37,122.6,70,11.76,0
2022-07-05 05:10:00,0.05,-0.01,2.02,-0.11,0.52,0.41,8.47,114.5,70,11.98,0
2022-07-05 05:15:00,0.05,0.03,2.01,-0.09,0.51,0.42,9.28,113.2,69,12.22,0
2022-07-05 05:20:00,-0.07,-0.03,2,-0.12,0.46,0.34,7.33,117.7,69,12.33,0
2022-07-05 05:25:00,0.17,0.1,2,-0.11,0.52,0.41,7.9,119.3,68,12.59,0
2022-07-05 05:30:00,0.06,-0.12,2,-0.08,0.45,0.37,9.5,115.4,67,12.81,0
2022-07-05 05:35:00,0.17,-0.05,2.01,-0.09,0.5,0.41,9.02,118.6,67,12.94,0
2022-07-05 05:40:00,0.16,0.01,2.01,-0.05,0.45,0.4,7.62,124.2,66,13.04,0
2022-07-05 05:45:00,0.01,-0.12,2.01,-0.09,0.46,0.38,7.96,121,66,13.24,0
2022-07-05 05:50:00,0.04,-0.03,2.02,-0.09,0.48,0.38,6.89,118.6,65,13.5,0
2022-07-05 05:55:00,0.06,0.07,2.01,-0.04,0.45,0.41,8.58,120.8,65,13.7,0
2022-07-05 06:00:00,-0.04,0.04,2,-0.08,0.48,0.4,8.1,118,64,13.92,0
2022-07-05 06:05:00,-0.01,0.12,2,-0.09,0.51,0.42,9.89,108.6,63,14.19,0
2022-07-05 06:10:00,0,0.29,2,-0.06,0.49,0.43,9.39,109.5,62,14.4,0
2022-07-05 06:15:00,0.04,0.21,1.98,-0.05,0.49,0.44,7.76,118.7,62,14.7,0
2022-07-05 06:20:00,0.1,0.29,1.98,-0.05,0.48,0.43,8.42,119,61,14.88,0
2022-07-05 06:25:00,0.24,0.26,1.98,-0.06,0.5,0.44,8.45,107.2,61,15.07,0
2022-07-05 06:30:00,0.33,0.27,1.98,-0.04,0.47,0.43,10.04,111.6,60,15.22,0
2022-07-05 06:35:00,0.33,0.3,1.99,-0.05,0.49,0.44,10.94,107.8,60,15.32,0
2022-07-05 06:40:00,0.31,0.31,1.99,-0.06,0.47,0.41,9.76,110.4,59,15.5,0
2022-07-05 06:45:00,0.04,0.25,1.98,-0.05,0.49,0.43,9.73,102.2,59,15.77,0
2022-07-05 06:50:00,0.12,0.31,1.99,-0.07,0.51,0.44,9.75,106.7,58,15.98,0
2022-07-05 06:55:00,0.21,0.25,1.98,-0.04,0.49,0.45,8.46,110.1,58,16.26,0
2022-07-05 07:00:00,0.15,0.26,1.98,-0.07,0.54,0.47,8.27,98.9,57,16.54,0
2022-07-05 07:05:00,0.15,0.36,1.99,-0.03,0.48,0.45,7.79,110.5,57,16.76,0
2022-07-05 07:10:00,0.13,0.31,1.98,-0.05,0.46,0.41,7.85,105.3,56,17.1,0
2022-07-05 07:15:00,0.28,0.28,1.98,-0.03,0.53,0.5,11.06,104.8,55,16.83,0
2022-07-05 07:20:00,0.19,0.27,1.98,-0.06,0.58,0.52,7.79,108,55,17.13,0
2022-07-05 07:25:00,0.37,0.22,1.96,-0.04,0.57,0.52,8.1,104.8,54,17.35,0
2022-07-05 07:30:00,0.33,0.24,1.96,-0.02,0.63,0.62,8.79,104.5,53,17.77,0
2022-07-05 07:35:00,0.24,0.26,1.95,-0.01,0.7,0.69,8.99,105.6,52,17.78,0
2022-07-05 07:40:00,0.44,0.22,1.95,0.01,0.71,0.72,9.08,115.4,52,17.99,0
2022-07-05 07:45:00,0.47,0.22,1.95,0.02,0.69,0.7,7.44,118.3,51,18.16,0
2022-07-05 07:50:00,0.21,0.16,1.94,0.02,0.59,0.61,6.67,134.5,50,18.45,0
2022-07-05 07:55:00,0.28,0.27,1.95,-0.02,0.63,0.61,5.52,112.8,51,18.85,0
2022-07-05 08:00:00,0.02,0.27,1.95,-0.02,0.69,0.67,5.15,91.8,50,19.15,0
2022-07-05 08:05:00,0.17,0.21,1.95,-0.02,0.54,0.52,5.37,122.6,49,19.56,0
2022-07-05 08:10:00,0.07,0.29,1.93,-0.02,0.5,0.48,5.85,59.39,47,19.92,0
2022-07-05 08:15:00,0.14,0.24,1.91,-0.07,0.52,0.45,6.09,64.43,46,20.35,0
2022-07-05 08:20:00,0.16,0.24,1.94,-0.06,0.46,0.4,6.38,70.03,45,20.33,0
2022-07-05 08:25:00,0.28,0.23,1.91,-0.05,0.43,0.38,5.57,78,45,20.59,0
2022-07-05 08:30:00,0.24,0.18,1.91,-0.06,0.38,0.32,6.44,90.5,45,20.53,0
2022-07-05 08:35:00,0.05,0.16,1.92,-0.09,0.34,0.26,10.37,76.52,44,20.84,0
2022-07-05 08:40:00,0.02,0.17,1.94,-0.08,0.34,0.26,10.2,116.1,45,20.39,0
2022-07-05 08:45:00,-0.06,0.19,1.95,-0.08,0.38,0.3,5.52,61.21,45,20.61,0
2022-07-05 08:50:00,0.08,0.23,1.93,-0.08,0.37,0.28,11.65,95.9,43,20.94,0
2022-07-05 08:55:00,0.08,0.23,1.94,-0.08,0.37,0.29,11.66,60.17,44,20.64,0
2022-07-05 09:00:00,0.03,0.22,1.92,-0.09,0.33,0.24,10.34,71.62,43,20.85,0
2022-07-05 09:05:00,0.01,0.18,1.92,-0.11,0.32,0.21,8.85,92.2,43,21.04,0
2022-07-05 09:10:00,0.04,0.2,1.93,-0.11,0.26,0.16,10.51,115.9,42,21,0
2022-07-05 09:15:00,0.1,0.18,1.98,-0.11,0.33,0.22,11.18,99.9,43,20.7,0
2022-07-05 09:20:00,-0.07,0.2,1.98,-0.12,0.3,0.19,10.27,86.2,40,21.05,0
2022-07-05 09:25:00,0.19,0.19,1.93,-0.12,0.28,0.15,10.92,104.2,40,20.93,0
2022-07-05 09:30:00,0.01,0.16,1.93,-0.14,0.26,0.12,11.02,74.78,39,21.24,0
2022-07-05 09:35:00,0.07,0.21,1.92,-0.13,0.24,0.11,12.56,74.05,38,21.27,0
2022-07-05 09:40:00,0.06,0.18,1.9,-0.12,0.28,0.17,8.42,72.59,39,21.34,0
2022-07-05 09:45:00,-0.02,0.16,1.9,-0.09,0.26,0.16,10.97,92.7,41,21.18,0
2022-07-05 09:50:00,-0.04,0.24,1.9,-0.1,0.23,0.12,11.3,79.54,41,21.27,0
2022-07-05 09:55:00,0.07,0.23,1.9,-0.13,0.26,0.13,13.21,94.3,40,21.34,0
2022-07-05 10:00:00,-0.06,0.22,1.93,-0.08,0.26,0.17,10.76,84.4,40,21.1,0
2022-07-05 10:05:00,0.07,0.26,1.93,-0.1,0.25,0.15,9.28,94.4,39,21.47,0
2022-07-05 10:10:00,0.17,0.12,1.94,-0.12,0.27,0.16,11.55,68.48,39,21.28,0
2022-07-05 10:15:00,0.07,0.11,1.93,-0.09,0.24,0.15,10.78,94.4,39,21.48,0
2022-07-05 10:20:00,0.13,0.22,1.92,-0.1,0.25,0.16,9.44,89.8,39,21.59,0
2022-07-05 10:25:00,0.14,0.19,1.93,-0.11,0.29,0.18,9.8,84.6,38,21.8,0
2022-07-05 10:30:00,-0.1,0.18,1.92,-0.13,0.28,0.15,10.94,66.06,36,22,0
2022-07-05 10:35:00,0.04,0.25,1.92,-0.12,0.23,0.11,11.75,104.8,37,21.8,0
2022-07-05 10:40:00,-0.07,0.27,1.92,-0.1,0.22,0.11,10.42,96.4,39,21.58,0
2022-07-05 10:45:00,0.02,0.28,1.94,-0.11,0.24,0.13,9.65,88.9,40,21.8,0
2022-07-05 10:50:00,-0.09,0.22,1.93,-0.13,0.25,0.13,12.49,102,40,21.76,0
2022-07-05 10:55:00,-0.13,0.35,1.91,-0.13,0.3,0.18,12.41,71.19,39,22,0
2022-07-05 11:00:00,0.01,0.24,1.93,-0.11,0.27,0.17,7.42,139.6,41,21.59,0
2022-07-05 11:05:00,0.08,0.3,1.96,-0.12,0.29,0.17,11.08,122.2,42,21.34,0
2022-07-05 11:10:00,-0.08,0.35,1.96,-0.13,0.27,0.14,9.57,79.07,42,21.59,0
2022-07-05 11:15:00,0.1,0.39,1.96,-0.13,0.31,0.18,6.76,77.05,44,21.21,0
2022-07-05 11:20:00,-0.08,0.28,1.93,-0.09,0.27,0.17,11.71,117.6,41,21.98,0
2022-07-05 11:25:00,0.03,0.35,1.92,-0.12,0.27,0.16,9.06,117.6,40,22.05,0
2022-07-05 11:30:00,0.01,0.38,1.96,-0.1,0.3,0.2,8.79,57.96,39,22.23,0
2022-07-05 11:35:00,0.23,0.26,1.96,-0.11,0.35,0.24,11.22,129.8,39,22.61,0
2022-07-05 11:40:00,-0.04,0.14,1.95,-0.08,0.29,0.21,11.39,127.5,38,22.27,0
2022-07-05 11:45:00,0.02,0.22,1.94,-0.1,0.3,0.2,8.16,90.7,39,21.99,0
2022-07-05 11:50:00,-0.02,0.23,2.01,-0.14,0.34,0.2,9.79,102.4,41,22.43,0
2022-07-05 11:55:00,0.09,0.24,1.96,-0.11,0.31,0.19,10.38,143.3,40,22.47,0
2022-07-05 12:00:00,-0.12,0.13,1.96,-0.09,0.27,0.18,13.68,101.5,40,22.49,0
2022-07-05 12:05:00,-0.18,0.14,1.95,-0.12,0.36,0.24,10.53,42.13,38,22.37,0
2022-07-05 12:10:00,0.13,0.18,1.96,-0.11,0.34,0.23,9.26,120.8,39,22.77,0
2022-07-05 12:15:00,0.03,0.26,1.97,-0.09,0.32,0.24,11.58,138.1,36,22.72,0
2022-07-05 12:20:00,0.08,0.15,1.96,-0.11,0.38,0.27,11.49,119.7,37,22.59,0
2022-07-05 12:25:00,0.07,0.25,1.96,-0.12,0.37,0.26,9.18,108.1,35,22.76,0
2022-07-05 12:30:00,0.18,0.17,1.96,-0.11,0.4,0.29,12.36,110.5,34,22.4,0
2022-07-05 12:35:00,0.04,0.21,1.96,-0.11,0.38,0.27,11.93,129.8,36,22.38,0
2022-07-05 12:40:00,-0.06,0.23,1.95,-0.11,0.37,0.27,10.17,97.3,36,22.42,0
2022-07-05 12:45:00,0.05,0.3,1.95,-0.13,0.42,0.29,9.79,91.4,36,23.17,0
2022-07-05 12:50:00,0.13,0.3,1.98,-0.08,0.34,0.26,8.05,138.5,35,22.9,0
2022-07-05 12:55:00,-0.04,0.25,1.98,-0.1,0.37,0.26,6.74,156.6,35,22.95,0
2022-07-05 13:00:00,0.1,0.28,1.98,-0.13,0.4,0.27,11.61,111.8,35,23.2,0
2022-07-05 13:05:00,-0.02,0.3,1.98,-0.1,0.35,0.25,11.05,53.63,34,23.11,0
2022-07-05 13:10:00,0.05,0.27,2,-0.11,0.39,0.28,6.95,29.95,35,23.48,0
2022-07-05 13:15:00,-0.1,0.22,2,-0.13,0.42,0.28,9.39,52.88,34,23.74,0
2022-07-05 13:20:00,-0.1,0.26,1.99,-0.11,0.4,0.28,8.81,81.3,36,23.26,0
2022-07-05 13:25:00,0.15,0.26,2.05,-0.11,0.39,0.27,11.28,138.4,36,23.59,0
2022-07-05 13:30:00,-0.11,0.21,2.04,-0.09,0.32,0.23,9.92,73.29,35,23.63,0
2022-07-05 13:35:00,0.07,0.26,2.03,-0.1,0.32,0.22,8.87,81.4,35,22.98,0
2022-07-05 13:40:00,0.04,0.27,2.03,-0.1,0.35,0.26,6.05,83.5,35,23.64,0
